ZIPCODE_KEY,ZIPCODE_ID,CITY_DES,PROVINCE_ID,PROVINCE_DES,CITY_ID
4989,25690,Vilanova de la Barca,25,Lleida,25254
4990,25691,Àger,25,Lleida,25002
4991,25692,"Àger, Camarasa",25,Lleida,25002
4992,25693,Salàs de Pallars,25,Lleida,25190
4993,25700,"Seu d'Urgell,  La",25,Lleida,25203
4994,25710,"Seu d'Urgell,  La",25,Lleida,25203
4995,25711,Montferrer i Castellbò,25,Lleida,25140
4996,25712,Montferrer i Castellbò,25,Lleida,25140
4997,25713,Ribera d'Urgellet,25,Lleida,25185
4998,25714,"Montferrer i Castellbò, Ribera d'Urgellet, Valls d'Aguilar,  Les",25,Lleida,25140
4999,25715,Alàs i Cerc,25,Lleida,25005
5000,25716,Gósol,25,Lleida,25100
5001,25717,"Alàs i Cerc, Vall de Cardós, Vansa i Fórnols,  La, Josa i Tuixén",25,Lleida,25005
5002,25718,Alàs i Cerc,25,Lleida,25005
5003,25719,Estamariu,25,Lleida,25088
5004,25720,Bellver de Cerdanya,25,Lleida,25051
5005,25721,"Bellver de Cerdanya, Prats i Sansor, Riu de Cerdanya",25,Lleida,25051
5006,25722,"Pont de Bar,  El, Arsèguel, Cava",25,Lleida,25030
5007,25723,"Pont de Bar,  El",25,Lleida,25030
5008,25724,"Bellver de Cerdanya, Montellà i Martinet",25,Lleida,25139
5009,25725,Montellà i Martinet,25,Lleida,25139
5010,25726,Lles de Cerdanya,25,Lleida,25127
5011,25727,Prullans,25,Lleida,25179
5012,25730,Artesa de Segre,25,Lleida,25034
5013,25735,Vilanova de Meià,25,Lleida,25250
5014,25736,"Artesa de Segre, Vilanova de Meià",25,Lleida,25034
5015,25737,"Alòs de Balaguer, Artesa de Segre, Bassella, Cubells, Foradada",25,Lleida,25022
5016,25738,"Artesa de Segre, Vilanova de Meià",25,Lleida,25034
5017,25739,Artesa de Segre,25,Lleida,25034
5018,25740,Ponts,25,Lleida,25172
5019,25746,Ponts,25,Lleida,25172
5020,25747,"Abella de la Conca, Baronia de Rialb,  La",25,Lleida,25042
5021,25748,"Cabanabona, Oliola, Vilanova de l'Aguda",25,Lleida,25060
5022,25749,"Oliola, Ponts, Vilanova de l'Aguda",25,Lleida,25150
5023,25750,Torà,25,Lleida,25223
5024,25751,Torà,25,Lleida,25223
5025,25752,Biosca,25,Lleida,25055
5026,25753,"Biosca, Sanaüja",25,Lleida,25191
5027,25772,Biosca,25,Lleida,25055
5028,25790,"Oliana, Peramola",25,Lleida,25149
5029,25791,Tiurana,25,Lleida,25222
5030,25792,Bassella,25,Lleida,25044
5031,25793,Coll de Nargó,25,Lleida,25077
5032,25794,"Cabó, Coll de Nargó, Organyà, Fígols i Alinyà",25,Lleida,25061
5033,25795,"Ribera d'Urgellet, Valls d'Aguilar,  Les",25,Lleida,25185
5034,25796,Ribera d'Urgellet,25,Lleida,25185
5035,25797,Ribera d'Urgellet,25,Lleida,25185
5036,25798,"Valls de Valira,  Les",25,Lleida,25239
5037,25799,"Pont de Bar,  El",25,Lleida,25030
5038,26001,Logroño,26,La Rioja,26089
5039,26002,Logroño,26,La Rioja,26089
5040,26003,Logroño,26,La Rioja,26089
5041,26004,Logroño,26,La Rioja,26089
5042,26005,Logroño,26,La Rioja,26089
5043,26006,"Logroño, Villamediana de Iregua",26,La Rioja,26089
5044,26007,Logroño,26,La Rioja,26089
5045,26008,Logroño,26,La Rioja,26089
5046,26009,Logroño,26,La Rioja,26089
5047,26100,"Almarza de Cameros, Torrecilla en Cameros",26,La Rioja,26012
5048,26110,Nestares,26,La Rioja,26106
5049,26111,"Almarza de Cameros, Pinillos",26,La Rioja,26012
5050,26120,Albelda de Iregua,26,La Rioja,26005
5051,26121,"Nalda, Viguera",26,La Rioja,26103
5052,26122,"Gallinero de Cameros, Pradillo",26,La Rioja,26067
5053,26123,Villanueva de Cameros,26,La Rioja,26169
5054,26124,"Nieva de Cameros, Ortigosa de Cameros, Rasillo de Cameros,  El",26,La Rioja,26107
5055,26125,Villoslada de Cameros,26,La Rioja,26177
5056,26126,Lumbreras,26,La Rioja,26091
5057,26130,"Clavijo, Ribafrecha",26,La Rioja,26051
5058,26131,"Lagunilla del Jubera, Robres del Castillo, Santa Engracia del Jubera",26,La Rioja,26083
5059,26132,"Leza de Río Leza, Santa Engracia del Jubera, Soto en Cameros, Terroba",26,La Rioja,26088
5060,26133,"Ajamil de Cameros, Hornillos de Cameros, Rabanera, San Román de Cameros",26,La Rioja,26004
5061,26134,"Jalón de Cameros, Muro en Cameros, Torre en Cameros",26,La Rioja,26081
5062,26135,"Cabezón de Cameros, Laguna de Cameros",26,La Rioja,26035
5063,26140,Lardero,26,La Rioja,26084
5064,26141,Alberite,26,La Rioja,26006
5065,26142,Villamediana de Iregua,26,La Rioja,26168
5066,26143,Murillo de Río Leza,26,La Rioja,26099
5067,26144,"Corera, Galilea, Ocón",26,La Rioja,26053
5068,26145,Ocón,26,La Rioja,26108
5069,26146,"Redal,  El",26,La Rioja,26123
5070,26147,Ocón,26,La Rioja,26108
5071,26148,Ocón,26,La Rioja,26108
5072,26151,Arrúbal,26,La Rioja,26019
5073,26160,Agoncillo,26,La Rioja,26002
5074,26190,Nalda,26,La Rioja,26103
5075,26191,Sorzano,26,La Rioja,26144
5076,26200,"Haro, Nájera",26,La Rioja,26071
5077,26210,"Anguciana, Cihuri, Tirgo",26,La Rioja,26013
5078,26211,"Foncea, Fonzaleche, Tirgo",26,La Rioja,26062
5079,26212,"Cellorigo, Fonzaleche, Galbárruli, Sajazarra",26,La Rioja,26045
5080,26213,"Herramélluri, Leiva, Ochánduri, Tormantos",26,La Rioja,26073
5081,26214,"Cuzcurrita de Río Tirón, Rodezno",26,La Rioja,26056
5082,26215,Treviana,26,La Rioja,26155
5083,26216,San Millán de Yécora,26,La Rioja,26131
5084,26220,Ollauri,26,La Rioja,26111
5085,26221,Gimileo,26,La Rioja,26068
5086,26222,Rodezno,26,La Rioja,26127
5087,26223,Hormilleja,26,La Rioja,26076
5088,26224,Torrecilla sobre Alesanco,26,La Rioja,26152
5089,26230,Casalarreina,26,La Rioja,26042
5090,26240,Castañares de Rioja,26,La Rioja,26043
5091,26241,Baños de Rioja,26,La Rioja,26025
5092,26250,"Arnedo, Santo Domingo de la Calzada",26,La Rioja,26138
5093,26256,Villalobar de Rioja,26,La Rioja,26167
5094,26257,"Bañares, Hervías",26,La Rioja,26024
5095,26258,"Cirueña, Manzanares de Rioja",26,La Rioja,26050
5096,26259,"Corporales, Grañón, Villarta-Quintana",26,La Rioja,26055
5097,26260,Santurde de Rioja,26,La Rioja,26140
5098,26261,"Pazuengos, Santurdejo",26,La Rioja,26113
5099,26270,Ojacastro,26,La Rioja,26110
5100,26280,Ezcaray,26,La Rioja,26061
5101,26288,"Valgañón, Zorraquín",26,La Rioja,26162
5102,26289,Ezcaray,26,La Rioja,26061
5103,26290,Briñas,26,La Rioja,26033
5104,26291,"Cidamón, San Torcuato, Zarratón",26,La Rioja,26048
5105,26292,"Haro, Villalba de Rioja",26,La Rioja,26071
5106,26300,Nájera,26,La Rioja,26102
5107,26310,Badarán,26,La Rioja,26023
5108,26311,"Arenzana de Abajo, Camprovín, Cárdenas, Cordovín",26,La Rioja,26015
5109,26312,"Arenzana de Arriba, Bezares, Tricio",26,La Rioja,26016
5110,26313,Uruñuela,26,La Rioja,26160
5111,26314,Huércanos,26,La Rioja,26079
5112,26315,"Alesón, Castroviejo, Manjarrés, Santa Coloma",26,La Rioja,26010
5113,26320,Baños de Río Tobía,26,La Rioja,26026
5114,26321,"Bobadilla, Ledesma de la Cogolla, Matute, Pedroso, Tobía, Villaverde de Rioja",26,La Rioja,26031
5115,26322,"Anguiano, Brieva de Cameros",26,La Rioja,26014
5116,26323,"Azofra, Hormilla",26,La Rioja,26022
5117,26324,Alesanco,26,La Rioja,26009
5118,26325,"Canillas de Río Tuerto, Cañas, Villar de Torre, Villarejo",26,La Rioja,26039
5119,26326,San Millán de la Cogolla,26,La Rioja,26130
5120,26327,Berceo,26,La Rioja,26027
5121,26328,Estollo,26,La Rioja,26060
5122,26329,"Canales de la Sierra, Mansilla de la Sierra, Ventrosa, Villavelayo, Viniegra de Abajo, Viniegra de Arriba",26,La Rioja,26038
5123,26330,Briones,26,La Rioja,26034
5124,26338,San Vicente de la Sonsierra,26,La Rioja,26142
5125,26339,"Ábalos, San Vicente de la Sonsierra",26,La Rioja,26001
5126,26340,San Asensio,26,La Rioja,26129
5127,26350,Cenicero,26,La Rioja,26046
5128,26359,Torremontalbo,26,La Rioja,26154
5129,26360,Fuenmayor,26,La Rioja,26064
5130,26370,Navarrete,26,La Rioja,26105
5131,26371,"Sotés, Ventosa",26,La Rioja,26145
5132,26372,Hornos de Moncalvillo,26,La Rioja,26078
5133,26373,Daroca de Rioja,26,La Rioja,26057
5134,26374,Medrano,26,La Rioja,26096
5135,26375,Entrena,26,La Rioja,26059
5136,26376,Sojuela,26,La Rioja,26143
5137,26500,Calahorra,26,La Rioja,26036
5138,26509,Alcanadre,26,La Rioja,26007
5139,26510,Pradejón,26,La Rioja,26117
5140,26511,"Villar de Arnedo,  El",26,La Rioja,26170
5141,26512,Tudelilla,26,La Rioja,26158
5142,26513,Ausejo,26,La Rioja,26020
5143,26520,Cervera del Río Alhama,26,La Rioja,26047
5144,26525,Igea,26,La Rioja,26080
5145,26526,Cornago,26,La Rioja,26054
5146,26527,"Cervera del Río Alhama, Cornago",26,La Rioja,26047
5147,26528,Cervera del Río Alhama,26,La Rioja,26047
5148,26529,Cervera del Río Alhama,26,La Rioja,26047
5149,26530,Aguilar del Río Alhama,26,La Rioja,26003
5150,26531,Aguilar del Río Alhama,26,La Rioja,26003
5151,26532,Valdemadera,26,La Rioja,26161
5152,26533,Navajún,26,La Rioja,26104
5153,26540,Alfaro,26,La Rioja,26011
5154,26550,Rincón de Soto,26,La Rioja,26125
5155,26559,Aldeanueva de Ebro,26,La Rioja,26008
5156,26560,Autol,26,La Rioja,26021
5157,26570,Quel,26,La Rioja,26120
5158,26580,Arnedo,26,La Rioja,26018
5159,26584,Herce,26,La Rioja,26072
5160,26585,"Arnedillo, Santa Eulalia Bajera",26,La Rioja,26017
5161,26586,"Enciso, Munilla, Zarzosa",26,La Rioja,26058
5162,26587,"Grávalos, Muro de Aguas, Villarroya",26,La Rioja,26070
5163,26588,"Bergasa, Bergasillas Bajera",26,La Rioja,26028
5164,26589,"Arnedillo, Préjano",26,La Rioja,26017
5165,27001,Lugo,27,Lugo,27028
5166,27002,Lugo,27,Lugo,27028
5167,27003,Lugo,27,Lugo,27028
5168,27004,Lugo,27,Lugo,27028
5169,27100,"Fonsagrada,  A",27,Lugo,27018
5170,27110,"Fonsagrada,  A",27,Lugo,27018
5171,27111,"Fonsagrada,  A",27,Lugo,27018
5172,27112,"Fonsagrada,  A",27,Lugo,27018
5173,27113,"Fonsagrada,  A, Negueira de Muñiz",27,Lugo,27018
5174,27114,"Fonsagrada,  A",27,Lugo,27018
5175,27115,"Fonsagrada,  A",27,Lugo,27018
5176,27116,"Fonsagrada,  A",27,Lugo,27018
5177,27117,"Fonsagrada,  A",27,Lugo,27018
5178,27118,"Fonsagrada,  A",27,Lugo,27018
5179,27120,Castroverde,27,Lugo,27011
5180,27122,Castroverde,27,Lugo,27011
5181,27123,Castroverde,27,Lugo,27011
5182,27124,Castroverde,27,Lugo,27011
5183,27125,Castroverde,27,Lugo,27011
5184,27126,Castroverde,27,Lugo,27011
5185,27127,Castroverde,27,Lugo,27011
5186,27128,Castroverde,27,Lugo,27011
5187,27129,Castroverde,27,Lugo,27011
5188,27130,Baleira,27,Lugo,27004
5189,27131,Baleira,27,Lugo,27004
5190,27132,Baleira,27,Lugo,27004
5191,27133,Baleira,27,Lugo,27004
5192,27134,"Fonsagrada,  A",27,Lugo,27018
5193,27135,"Fonsagrada,  A",27,Lugo,27018
5194,27136,"Fonsagrada,  A",27,Lugo,27018
5195,27140,Lugo,27,Lugo,27028
5196,27141,Lugo,27,Lugo,27028
5197,27142,Castroverde,27,Lugo,27011
5198,27143,Castroverde,27,Lugo,27011
5199,27144,Castroverde,27,Lugo,27011
5200,27145,"Corgo,  O",27,Lugo,27014
5201,27146,"Castroverde, Lugo",27,Lugo,27011
5202,27150,Outeiro de Rei,27,Lugo,27039
5203,27151,Outeiro de Rei,27,Lugo,27039
5204,27152,"Guntín, Outeiro de Rei",27,Lugo,27039
5205,27153,Outeiro de Rei,27,Lugo,27039
5206,27154,Outeiro de Rei,27,Lugo,27039
5207,27155,Outeiro de Rei,27,Lugo,27039
5208,27156,Friol,27,Lugo,27020
5209,27157,Outeiro de Rei,27,Lugo,27039
5210,27160,Lugo,27,Lugo,27028
5211,27161,Lugo,27,Lugo,27028
5212,27162,"Corgo,  O",27,Lugo,27014
5213,27163,"Corgo,  O",27,Lugo,27014
5214,27164,"Corgo,  O",27,Lugo,27014
5215,27166,Castroverde,27,Lugo,27011
5216,27168,"Corgo,  O",27,Lugo,27014
5217,27169,Lugo,27,Lugo,27014
5218,27170,Portomarín,27,Lugo,27049
5219,27177,Portomarín,27,Lugo,27049
5220,27178,Portomarín,27,Lugo,27049
5221,27179,Portomarín,27,Lugo,27049
5222,27180,Lugo,27,Lugo,27028
5223,27181,"Guntín, Lugo",27,Lugo,27023
5224,27182,Lugo,27,Lugo,27028
5225,27183,Guntín,27,Lugo,27023
5226,27184,Guntín,27,Lugo,27023
5227,27185,"Guntín, Lugo",27,Lugo,27023
5228,27186,Guntín,27,Lugo,27023
5229,27187,Portomarín,27,Lugo,27049
5230,27188,"Lugo, Portomarín",27,Lugo,27049
5231,27190,"Corgo,  O, Lugo",27,Lugo,27028
5232,27191,Lugo,27,Lugo,27028
5233,27192,Lugo,27,Lugo,27028
5234,27200,Palas de Rei,27,Lugo,27040
5235,27203,Palas de Rei,27,Lugo,27040
5236,27204,Palas de Rei,27,Lugo,27040
5237,27205,Palas de Rei,27,Lugo,27040
5238,27206,Palas de Rei,27,Lugo,27040
5239,27207,Palas de Rei,27,Lugo,27040
5240,27208,Palas de Rei,27,Lugo,27040
5241,27209,Palas de Rei,27,Lugo,27040
5242,27210,"Guntín, Lugo",27,Lugo,27023
5243,27211,Guntín,27,Lugo,27023
5244,27212,Portomarín,27,Lugo,27049
5245,27213,Portomarín,27,Lugo,27049
5246,27214,Portomarín,27,Lugo,27049
5247,27215,Monterroso,27,Lugo,27032
5248,27216,Palas de Rei,27,Lugo,27040
5249,27217,Palas de Rei,27,Lugo,27040
5250,27220,"Friol, Pontenova,  A",27,Lugo,27020
5251,27226,Friol,27,Lugo,27020
5252,27227,Friol,27,Lugo,27020
5253,27228,Friol,27,Lugo,27020
5254,27229,Friol,27,Lugo,27020
5255,27230,Lugo,27,Lugo,27028
5256,27231,Lugo,27,Lugo,27028
5257,27232,Lugo,27,Lugo,27028
5258,27233,"Guntín, Lugo",27,Lugo,27023
5259,27234,Guntín,27,Lugo,27023
5260,27235,Friol,27,Lugo,27020
5261,27240,Meira,27,Lugo,27029
5262,27241,Meira,27,Lugo,27029
5263,27243,Ribeira de Piquín,27,Lugo,27053
5264,27244,Ribeira de Piquín,27,Lugo,27053
5265,27245,Ribeira de Piquín,27,Lugo,27053
5266,27246,"Pastoriza,  A",27,Lugo,27044
5267,27247,"Meira, Pol",27,Lugo,27046
5268,27248,"Pastoriza,  A",27,Lugo,27044
5269,27250,Castro de Rei,27,Lugo,27010
5270,27256,Castro de Rei,27,Lugo,27010
5271,27257,Castro de Rei,27,Lugo,27010
5272,27258,Castro de Rei,27,Lugo,27010
5273,27259,Castro de Rei,27,Lugo,27010
5274,27260,Castro de Rei,27,Lugo,27010
5275,27266,Castro de Rei,27,Lugo,27010
5276,27267,Castro de Rei,27,Lugo,27010
5277,27268,Castro de Rei,27,Lugo,27010
5278,27269,Castro de Rei,27,Lugo,27010
5279,27270,Pol,27,Lugo,27046
5280,27271,Castro de Rei,27,Lugo,27010
5281,27272,Pol,27,Lugo,27046
5282,27273,Pol,27,Lugo,27046
5283,27274,Pol,27,Lugo,27046
5284,27275,Pol,27,Lugo,27046
5285,27276,Baleira,27,Lugo,27004
5286,27277,Baleira,27,Lugo,27004
5287,27278,Baleira,27,Lugo,27004
5288,27279,Pol,27,Lugo,27046
5289,27280,Pol,27,Lugo,27046
5290,27283,Pol,27,Lugo,27046
5291,27286,"Pastoriza,  A",27,Lugo,27044
5292,27287,"Pastoriza,  A",27,Lugo,27044
5293,27289,"Castro de Rei, Lugo",27,Lugo,27010
5294,27290,Lugo,27,Lugo,27028
5295,27293,"Castroverde, Lugo",27,Lugo,27028
5296,27294,Lugo,27,Lugo,27028
5297,27296,Lugo,27,Lugo,27028
5298,27297,Lugo,27,Lugo,27028
5299,27298,Lugo,27,Lugo,27028
5300,27299,"Friol, Lugo",27,Lugo,27020
5301,27300,Guitiriz,27,Lugo,27022
5302,27305,Guitiriz,27,Lugo,27022
5303,27306,Guitiriz,27,Lugo,27022
5304,27307,Guitiriz,27,Lugo,27022
5305,27308,Guitiriz,27,Lugo,27022
5306,27309,Guitiriz,27,Lugo,27022
5307,27310,Ribas de Sil,27,Lugo,27052
5308,27317,Ribas de Sil,27,Lugo,27052
5309,27318,Ribas de Sil,27,Lugo,27052
5310,27320,Quiroga,27,Lugo,27050
5311,27324,Folgoso do Courel,27,Lugo,27017
5312,27325,Folgoso do Courel,27,Lugo,27017
5313,27326,Folgoso do Courel,27,Lugo,27017
5314,27327,Folgoso do Courel,27,Lugo,27017
5315,27328,"Folgoso do Courel, Quiroga",27,Lugo,27017
5316,27329,Quiroga,27,Lugo,27050
5317,27330,"Pobra do Brollón,  A",27,Lugo,27047
5318,27331,"Pobra do Brollón,  A",27,Lugo,27047
5319,27332,"Pobra do Brollón,  A",27,Lugo,27047
5320,27333,"Pobra do Brollón,  A",27,Lugo,27047
5321,27334,"Pobra do Brollón,  A",27,Lugo,27047
5322,27335,"Pobra do Brollón,  A",27,Lugo,27047
5323,27336,"Pobra do Brollón,  A",27,Lugo,27047
5324,27338,"Pobra do Brollón,  A",27,Lugo,27047
5325,27339,"Folgoso do Courel, Pobra do Brollón,  A",27,Lugo,27047
5326,27340,Bóveda,27,Lugo,27008
5327,27341,"Incio,  O",27,Lugo,27024
5328,27342,"Incio,  O",27,Lugo,27024
5329,27343,Bóveda,27,Lugo,27008
5330,27344,Bóveda,27,Lugo,27008
5331,27345,"Incio,  O",27,Lugo,27024
5332,27346,"Incio,  O",27,Lugo,27024
5333,27347,"Incio,  O, Pobra do Brollón,  A",27,Lugo,27024
5334,27348,"Incio,  O",27,Lugo,27024
5335,27349,Bóveda,27,Lugo,27008
5336,27350,Bóveda,27,Lugo,27008
5337,27359,Bóveda,27,Lugo,27008
5338,27360,Láncara,27,Lugo,27026
5339,27362,"Páramo,  O",27,Lugo,27043
5340,27363,"Páramo,  O",27,Lugo,27043
5341,27364,"Páramo,  O",27,Lugo,27043
5342,27366,Láncara,27,Lugo,27026
5343,27367,Láncara,27,Lugo,27026
5344,27368,Láncara,27,Lugo,27026
5345,27369,"Láncara, Páramo,  O",27,Lugo,27043
5346,27370,"Begonte, Rábade",27,Lugo,27056
5347,27372,"Begonte, Guitiriz",27,Lugo,27007
5348,27373,"Begonte, Outeiro de Rei",27,Lugo,27007
5349,27374,Outeiro de Rei,27,Lugo,27039
5350,27375,"Begonte, Cospeito, Vilalba",27,Lugo,27007
5351,27376,Cospeito,27,Lugo,27015
5352,27377,Cospeito,27,Lugo,27015
5353,27378,Cospeito,27,Lugo,27015
5354,27379,Cospeito,27,Lugo,27015
5355,27380,Guitiriz,27,Lugo,27022
5356,27388,Guitiriz,27,Lugo,27022
5357,27389,Guitiriz,27,Lugo,27022
5358,27390,Quiroga,27,Lugo,27050
5359,27391,"Pobra do Brollón,  A, Quiroga",27,Lugo,27050
5360,27392,Sarria,27,Lugo,27057
5361,27400,"Guitiriz, Monforte de Lemos",27,Lugo,27031
5362,27410,Monforte de Lemos,27,Lugo,27031
5363,27411,Monforte de Lemos,27,Lugo,27031
5364,27412,Monforte de Lemos,27,Lugo,27031
5365,27413,"Monforte de Lemos, Pobra do Brollón,  A",27,Lugo,27031
5366,27414,Monforte de Lemos,27,Lugo,27031
5367,27415,Monforte de Lemos,27,Lugo,27031
5368,27416,Monforte de Lemos,27,Lugo,27031
5369,27417,Monforte de Lemos,27,Lugo,27031
5370,27418,Monforte de Lemos,27,Lugo,27031
5371,27419,"Monforte de Lemos, Pantón",27,Lugo,27031
5372,27420,Monforte de Lemos,27,Lugo,27031
5373,27421,Sober,27,Lugo,27059
5374,27422,Sober,27,Lugo,27059
5375,27423,Sober,27,Lugo,27059
5376,27424,Sober,27,Lugo,27059
5377,27425,Sober,27,Lugo,27059
5378,27430,Pantón,27,Lugo,27041
5379,27437,Pantón,27,Lugo,27041
5380,27438,Pantón,27,Lugo,27041
5381,27439,Pantón,27,Lugo,27041
5382,27440,Sober,27,Lugo,27059
5383,27450,Pantón,27,Lugo,27041
5384,27460,Sober,27,Lugo,27059
5385,27466,Sober,27,Lugo,27059
5386,27468,Sober,27,Lugo,27059
5387,27469,Sober,27,Lugo,27059
5388,27470,Pantón,27,Lugo,27041
5389,27500,Chantada,27,Lugo,27016
5390,27510,Chantada,27,Lugo,27016
5391,27511,Chantada,27,Lugo,27016
5392,27512,Chantada,27,Lugo,27016
5393,27513,Chantada,27,Lugo,27016
5394,27514,Chantada,27,Lugo,27016
5395,27515,"Chantada, Monterroso",27,Lugo,27016
5396,27516,Chantada,27,Lugo,27016
5397,27517,Chantada,27,Lugo,27016
5398,27518,Chantada,27,Lugo,27016
5399,27519,Chantada,27,Lugo,27016
5400,27520,Carballedo,27,Lugo,27009
5401,27527,Carballedo,27,Lugo,27009
5402,27528,Carballedo,27,Lugo,27009
5403,27529,Carballedo,27,Lugo,27009
5404,27530,Carballedo,27,Lugo,27009
5405,27531,Carballedo,27,Lugo,27009
5406,27532,"Carballedo, Saviñao,  O",27,Lugo,27009
5407,27533,"Carballedo, Chantada",27,Lugo,27009
5408,27540,"Saviñao,  O",27,Lugo,27058
5409,27543,"Saviñao,  O",27,Lugo,27058
5410,27544,"Saviñao,  O",27,Lugo,27058
5411,27545,"Saviñao,  O",27,Lugo,27058
5412,27546,"Saviñao,  O",27,Lugo,27058
5413,27547,"Saviñao,  O",27,Lugo,27058
5414,27548,"Saviñao,  O",27,Lugo,27058
5415,27549,"Pantón, Saviñao,  O",27,Lugo,27041
5416,27550,Taboada,27,Lugo,27060
5417,27554,Taboada,27,Lugo,27060
5418,27555,Taboada,27,Lugo,27060
5419,27556,Taboada,27,Lugo,27060
5420,27557,Taboada,27,Lugo,27060
5421,27558,Taboada,27,Lugo,27060
5422,27559,Taboada,27,Lugo,27060
5423,27560,Monterroso,27,Lugo,27032
5424,27568,Monterroso,27,Lugo,27032
5425,27569,Monterroso,27,Lugo,27032
5426,27570,Antas de Ulla,27,Lugo,27003
5427,27576,Antas de Ulla,27,Lugo,27003
5428,27577,Antas de Ulla,27,Lugo,27003
5429,27578,Antas de Ulla,27,Lugo,27003
5430,27579,Antas de Ulla,27,Lugo,27003
5431,27590,Monforte de Lemos,27,Lugo,27031
5432,27591,Monforte de Lemos,27,Lugo,27031
5433,27592,"Monforte de Lemos, Pantón",27,Lugo,27031
5434,27593,Pantón,27,Lugo,27041
5435,27594,"Saviñao,  O",27,Lugo,27058
5436,27595,Chantada,27,Lugo,27016
5437,27596,Taboada,27,Lugo,27060
5438,27600,Sarria,27,Lugo,27057
5439,27610,Sarria,27,Lugo,27057
5440,27611,Paradela,27,Lugo,27042
5441,27612,"Paradela, Sarria",27,Lugo,27057
5442,27613,Sarria,27,Lugo,27057
5443,27614,"Láncara, Sarria",27,Lugo,27057
5444,27615,"Láncara, Sarria",27,Lugo,27057
5445,27616,Sarria,27,Lugo,27057
5446,27617,Sarria,27,Lugo,27057
5447,27618,Sarria,27,Lugo,27057
5448,27619,Sarria,27,Lugo,27057
5449,27620,Samos,27,Lugo,27055
5450,27623,Samos,27,Lugo,27055
5451,27624,Samos,27,Lugo,27055
5452,27625,Samos,27,Lugo,27055
5453,27626,Samos,27,Lugo,27055
5454,27627,Samos,27,Lugo,27055
5455,27628,Samos,27,Lugo,27055
5456,27630,Triacastela,27,Lugo,27062
5457,27631,"Samos, Triacastela",27,Lugo,27062
5458,27632,Triacastela,27,Lugo,27062
5459,27633,"Páramo,  O, Samos",27,Lugo,27055
5460,27634,Triacastela,27,Lugo,27062
5461,27635,Samos,27,Lugo,27055
5462,27636,Samos,27,Lugo,27055
5463,27637,Sarria,27,Lugo,27057
5464,27638,Samos,27,Lugo,27055
5465,27639,Triacastela,27,Lugo,27062
5466,27640,Becerreá,27,Lugo,27006
5467,27646,"Nogais,  As",27,Lugo,27037
5468,27647,Becerreá,27,Lugo,27006
5469,27648,Becerreá,27,Lugo,27006
5470,27649,Becerreá,27,Lugo,27006
5471,27650,"Becerreá, Navia de Suarna",27,Lugo,27034
5472,27651,Navia de Suarna,27,Lugo,27034
5473,27652,Navia de Suarna,27,Lugo,27034
5474,27653,Navia de Suarna,27,Lugo,27034
5475,27654,Navia de Suarna,27,Lugo,27034
5476,27655,Navia de Suarna,27,Lugo,27034
5477,27656,Navia de Suarna,27,Lugo,27034
5478,27657,Navia de Suarna,27,Lugo,27034
5479,27658,Navia de Suarna,27,Lugo,27034
5480,27659,"Cervantes, Navia de Suarna",27,Lugo,27012
5481,27660,Becerreá,27,Lugo,27006
5482,27661,"Becerreá, Cervantes",27,Lugo,27006
5483,27662,Cervantes,27,Lugo,27012
5484,27663,Becerreá,27,Lugo,27006
5485,27664,"Becerreá, Cervantes",27,Lugo,27006
5486,27665,Cervantes,27,Lugo,27012
5487,27666,Cervantes,27,Lugo,27012
5488,27667,Cervantes,27,Lugo,27012
5489,27668,Becerreá,27,Lugo,27006
5490,27670,Pedrafita do Cebreiro,27,Lugo,27045
5491,27671,Pedrafita do Cebreiro,27,Lugo,27045
5492,27672,Pedrafita do Cebreiro,27,Lugo,27045
5493,27673,Pedrafita do Cebreiro,27,Lugo,27045
5494,27675,"Nogais,  As",27,Lugo,27037
5495,27676,"Nogais,  As",27,Lugo,27037
5496,27677,"Becerreá, Cervantes, Nogais,  As",27,Lugo,27006
5497,27678,Becerreá,27,Lugo,27006
5498,27679,Becerreá,27,Lugo,27006
5499,27680,Baralla,27,Lugo,27901
5500,27685,Baralla,27,Lugo,27901
5501,27686,Baralla,27,Lugo,27901
5502,27687,Baralla,27,Lugo,27901
5503,27688,Baralla,27,Lugo,27901
5504,27689,Baralla,27,Lugo,27901
5505,27690,Sarria,27,Lugo,27057
5506,27691,Láncara,27,Lugo,27026
5507,27692,Láncara,27,Lugo,27026
5508,27693,Láncara,27,Lugo,27026
5509,27694,Becerreá,27,Lugo,27006
5510,27695,"Becerreá, Baralla",27,Lugo,27006
5511,27696,Baralla,27,Lugo,27901
5512,27697,Baralla,27,Lugo,27901
5513,27698,Becerreá,27,Lugo,27006
5514,27699,Láncara,27,Lugo,27026
5515,27700,"Ribadeo, Valadouro,  O",27,Lugo,27051
5516,27710,Ribadeo,27,Lugo,27051
5517,27711,Ribadeo,27,Lugo,27051
5518,27712,Ribadeo,27,Lugo,27051
5519,27713,Ribadeo,27,Lugo,27051
5520,27714,Ribadeo,27,Lugo,27051
5521,27715,Ribadeo,27,Lugo,27051
5522,27720,"Pontenova,  A",27,Lugo,27048
5523,27721,"Pontenova,  A",27,Lugo,27048
5524,27722,"Pontenova,  A",27,Lugo,27048
5525,27723,"Pontenova,  A",27,Lugo,27048
5526,27724,"Pontenova,  A",27,Lugo,27048
5527,27725,"Pontenova,  A",27,Lugo,27048
