file_last_modified_date,delivery_code_ref,orga_name,orga_code_ref,file_name,url,study_name,study_code_ref,delivery_name
"2024-08-13T10:13:16.359548+02:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-08-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-08-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-04T09:07:23.118362+01:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2025-01-04.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2025-01-04.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-16T10:13:47.714004+02:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2024-10-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2024-10-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-06T10:15:52.927167+02:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-07-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-07-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-13T10:14:21.001237+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-06-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-06-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-16T09:10:50.613850+01:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2023-12-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2023-12-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-02T10:13:11.841228+02:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-08-02.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-08-02.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-25T09:11:24.421509+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-03-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-03-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-19T16:28:37.213804+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-01-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-01-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-25T10:15:27.494122+02:00","INVA-1080-6430","Invattur","INVA","SevillaCentro_2024-06-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SevillaCentro_2024-06-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-01T09:08:45.704522+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2025-01-01.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2025-01-01.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-07T10:13:17.707562+02:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-10-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-10-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-03T10:14:01.757828+02:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-09-03.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-09-03.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-10T09:13:06.214421+01:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-03-10.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-03-10.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-24T09:11:44.215815+01:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2023-12-24.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2023-12-24.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-19T14:56:01.268820+01:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-01-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-01-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-29T10:12:49.222909+02:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2024-07-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2024-07-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-27T10:12:21.429093+02:00","INVA-1080-6430","Invattur","INVA","Elche_2024-04-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Elche_2024-04-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-17T09:10:42.644627+01:00","INVA-1080-6430","Invattur","INVA","ValenciaPlaya_2023-12-17.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaPlaya_2023-12-17.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-16T10:11:50.187374+02:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-04-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-04-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-26T10:12:20.385621+02:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-04-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-04-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-12T10:13:48.887884+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-10-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-10-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-06T10:14:14.966215+02:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2024-09-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2024-09-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-10T10:13:15.693789+02:00","INVA-1080-6430","Invattur","INVA","AlicanteMunicipio_2024-08-10.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteMunicipio_2024-08-10.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-18T09:12:32.984729+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-03-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-03-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-30T09:11:22.444239+01:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2023-12-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2023-12-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-30T09:11:34.148674+01:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2023-12-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2023-12-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-18T09:12:21.896309+01:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-03-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-03-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-14T10:15:52.145202+02:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2024-07-14.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2024-07-14.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-29T09:11:56.294604+01:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-03-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-03-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-16T10:13:56.750140+02:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-05-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-05-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-21T10:13:14.774309+02:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-05-21.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-05-21.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-05-07T10:13:24.987843+02:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-05-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-05-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-05T10:14:14.081293+02:00","INVA-1080-6430","Invattur","INVA","ValenciaProvincia_2024-06-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaProvincia_2024-06-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-07T19:23:20.247597+01:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2025-01-07.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2025-01-07.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-16T10:14:09.199267+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-09-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-09-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-26T10:13:45.860647+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-07-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-07-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-13T09:07:46.074953+01:00","INVA-1080-6430","Invattur","INVA","SevillaCentro_2024-11-13.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SevillaCentro_2024-11-13.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-20T10:14:10.413713+02:00","INVA-1080-6430","Invattur","INVA","TorreviejaMunicipio_2024-10-20.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorreviejaMunicipio_2024-10-20.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-04T09:13:18.979169+01:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-11-04.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-11-04.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-27T09:14:09.018654+01:00","INVA-1080-6430","Invattur","INVA","CalviaMunicipio_2024-10-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalviaMunicipio_2024-10-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-04T09:11:45.794024+01:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-03-04.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-03-04.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-05T09:12:08.642772+01:00","INVA-1080-6430","Invattur","INVA","GandiaMunicipio_2024-03-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/GandiaMunicipio_2024-03-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2025-01-08T09:05:15.524795+01:00","INVA-1080-6430","Invattur","INVA","MalagaCentro_2025-01-08.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/MalagaCentro_2025-01-08.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-12T10:16:39.794643+02:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-07-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-07-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-31T09:11:18.910124+01:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2023-12-31.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2023-12-31.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-18T14:39:17.269105+01:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-11-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-11-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-05T11:46:20.562203+02:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-08-05.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-08-05.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-26T10:58:16.740131+01:00","INVA-1080-6430","Invattur","INVA","Elche_2023-12-20.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Elche_2023-12-20.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-28T10:31:34.667645+01:00","INVA-1080-6430","Invattur","INVA","CalviaMunicipio_2024-10-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalviaMunicipio_2024-10-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-26T10:58:13.976029+01:00","INVA-1080-6430","Invattur","INVA","SevillaCentro_2023-12-20.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SevillaCentro_2023-12-20.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-23T10:14:30.763816+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-10-23.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-10-23.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-25T09:12:11.856964+01:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-01-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-01-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-15T09:09:47.949482+01:00","INVA-1080-6430","Invattur","INVA","CalviaMunicipio_2024-12-15.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalviaMunicipio_2024-12-15.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-18T10:13:28.139236+02:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-10-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-10-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-04T10:12:53.890028+02:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-10-04.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-10-04.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-06T10:15:48.351002+02:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-07-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-07-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-26T09:08:29.623323+01:00","INVA-1080-6430","Invattur","INVA","AlicanteCentro_2024-11-26.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteCentro_2024-11-26.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-16T09:11:46.470732+01:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-02-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-02-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-18T10:17:02.141821+02:00","INVA-1080-6430","Invattur","INVA","CastellonProvincia_2024-07-18.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonProvincia_2024-07-18.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-01-19T16:36:47.023809+01:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2024-01-14.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2024-01-14.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-27T10:15:16.310584+02:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-06-27.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-06-27.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-28T15:02:26.137623+01:00","INVA-1080-6430","Invattur","INVA","MalagaCentro_2024-02-28.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/MalagaCentro_2024-02-28.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-08-06T10:14:21.368899+02:00","INVA-1080-6430","Invattur","INVA","SanBartolomedeTirajanaMunicipio_2024-08-06.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SanBartolomedeTirajanaMunicipio_2024-08-06.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-30T10:13:10.506251+02:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-04-30.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-04-30.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-11T09:09:01.829122+01:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-12-11.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-12-11.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-06-21T10:15:46.743739+02:00","INVA-1080-6430","Invattur","INVA","ValenciaCentro_2024-06-21.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaCentro_2024-06-21.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-10-16T10:13:27.513254+02:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-10-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-10-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-25T09:07:05.324865+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-11-25.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-11-25.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-02-14T10:22:15.304286+01:00","INVA-1080-6430","Invattur","INVA","BenidormMunicipio_2024-02-14.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/BenidormMunicipio_2024-02-14.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-24T10:14:12.479425+02:00","INVA-1080-6430","Invattur","INVA","SitgesMunicipio_2024-09-24.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/SitgesMunicipio_2024-09-24.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-11-29T09:07:28.527289+01:00","INVA-1080-6430","Invattur","INVA","Adeje-AronaMunicipio_2024-11-29.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/Adeje-AronaMunicipio_2024-11-29.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2023-12-19T09:12:06.046418+01:00","INVA-1080-6430","Invattur","INVA","MalagaCentro_2023-12-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/MalagaCentro_2023-12-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-09-19T10:15:09.875714+02:00","INVA-1080-6430","Invattur","INVA","AlicanteProvincia_2024-09-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/AlicanteProvincia_2024-09-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-16T09:11:40.259822+01:00","INVA-1080-6430","Invattur","INVA","ValenciaMunicipio_2024-03-16.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaMunicipio_2024-03-16.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-04-15T10:13:10.049520+02:00","INVA-1080-6430","Invattur","INVA","CalpeMunicipio_2024-04-15.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CalpeMunicipio_2024-04-15.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-12-19T09:08:20.681473+01:00","INVA-1080-6430","Invattur","INVA","ValenciaComunidadAutonoma_2024-12-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/ValenciaComunidadAutonoma_2024-12-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-07-19T10:17:24.242461+02:00","INVA-1080-6430","Invattur","INVA","TorremolinosMunicipio_2024-07-19.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/TorremolinosMunicipio_2024-07-19.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
"2024-03-12T09:12:30.814892+01:00","INVA-1080-6430","Invattur","INVA","CastellonMunicipio_2024-03-12.zip","https://download.flux-vision.orange-business.com/api_file/v1/INVA/INVA-1080/INVA-1080-6430/CastellonMunicipio_2024-03-12.zip","Invattur - Generalitat Valenciana 2023","INVA-1080","Ficheros CSV - Entrega continua (D+5)"
