FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOAP,2063,EOT10025,,Viajero,Barcelona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22460,,Pernoctaciones,Burgos,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10041,,Viajero,Castellón/Castelló,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22453,,Pernoctaciones,Ciudad Real,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22451,,Viajero,Cuenca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10061,,Viajero,Gipuzkoa,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22442,,Viajero,León,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10113,,Viajero,Valencia/València,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10034,,Viajero,Cádiz,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10047,,Pernoctaciones,Córdoba,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22448,,Pernoctaciones,Cuenca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10062,,Viajero,Gipuzkoa,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10065,,Viajero,Huelva,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10068,,Pernoctaciones,Huelva,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11582,,Viajero,Lugo,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10092,,Pernoctaciones,Madrid,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10100,,Pernoctaciones,Murcia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22435,,Viajero,Palencia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22434,,Viajero,Palencia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22433,,Pernoctaciones,Palencia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22432,,Pernoctaciones,Palencia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10107,,Pernoctaciones,Sevilla,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10051,,Pernoctaciones,"Coruña, A",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10071,,Pernoctaciones,Huesca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10087,,Pernoctaciones,"Rioja, La",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11576,,Pernoctaciones,Santa Cruz de Tenerife,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22418,,Viajero,Soria,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22454,,Viajero,Ciudad Real,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22428,,Pernoctaciones,Pontevedra,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22421,,Pernoctaciones,Segovia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10097,,Viajero,Murcia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10013,,Viajero,Alicante/Alacant,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10020,,Pernoctaciones,Almería,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22476,,Pernoctaciones,Araba/Álava,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22472,,Pernoctaciones,Ávila,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22462,,Viajero,Burgos,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10040,,Pernoctaciones,Cantabria,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10043,,Pernoctaciones,Castellón/Castelló,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10049,,Viajero,"Coruña, A",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10055,,Pernoctaciones,Girona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10067,,Pernoctaciones,Huelva,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22439,,Viajero,Ourense,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10018,,Viajero,Almería,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10024,,Pernoctaciones,Asturias,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22469,,Pernoctaciones,Badajoz,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11577,,Viajero,"Balears, Illes",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10036,,Pernoctaciones,Cádiz,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10042,,Viajero,Castellón/Castelló,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22455,,Viajero,Ciudad Real,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10048,,Pernoctaciones,Córdoba,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22449,,Pernoctaciones,Cuenca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10063,,Pernoctaciones,Gipuzkoa,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10059,,Pernoctaciones,Granada,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10066,,Viajero,Huelva,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22443,,Viajero,León,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10081,,Viajero,Lleida,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10083,,Pernoctaciones,Lleida,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10089,,Viajero,Madrid,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10096,,Pernoctaciones,Málaga,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10098,,Viajero,Murcia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10103,,Pernoctaciones,Navarra,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10085,,Viajero,"Rioja, La",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10110,,Viajero,Tarragona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22408,,Pernoctaciones,Toledo,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT38674,,Pernoctaciones,Zamora,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10075,,Pernoctaciones,Jaén,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10091,,Pernoctaciones,Madrid,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10111,,Pernoctaciones,Tarragona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22412,,Pernoctaciones,Teruel,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10116,,Pernoctaciones,Valencia/València,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11569,,Viajero,"Palmas, Las",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10026,,Viajero,Barcelona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10046,,Viajero,Córdoba,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22441,,Pernoctaciones,León,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10104,,Pernoctaciones,Navarra,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11570,,Viajero,"Palmas, Las",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22416,,Pernoctaciones,Soria,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10115,,Pernoctaciones,Valencia/València,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11580,,Pernoctaciones,"Balears, Illes",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10035,,Pernoctaciones,Cádiz,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10070,,Viajero,Huesca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22440,,Pernoctaciones,León,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10082,,Viajero,Lleida,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10095,,Pernoctaciones,Málaga,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11572,,Pernoctaciones,"Palmas, Las",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22427,,Viajero,Salamanca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22424,,Pernoctaciones,Salamanca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT38677,,Viajero,Zamora,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22482,,Viajero,Albacete,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22481,,Pernoctaciones,Albacete,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22480,,Pernoctaciones,Albacete,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10014,,Viajero,Alicante/Alacant,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10016,,Pernoctaciones,Alicante/Alacant,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10017,,Viajero,Almería,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22478,,Viajero,Araba/Álava,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22475,,Viajero,Ávila,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22473,,Pernoctaciones,Ávila,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10028,,Pernoctaciones,Barcelona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22458,,Viajero,Cáceres,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22456,,Pernoctaciones,Cáceres,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10039,,Pernoctaciones,Cantabria,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10050,,Viajero,"Coruña, A",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10058,,Viajero,Granada,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10060,,Pernoctaciones,Granada,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10069,,Viajero,Huesca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10074,,Viajero,Jaén,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11581,,Viajero,Lugo,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22419,,Viajero,Soria,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10021,,Viajero,Asturias,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22468,,Pernoctaciones,Badajoz,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10027,,Pernoctaciones,Barcelona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22466,,Viajero,Bizkaia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10073,,Viajero,Jaén,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10090,,Viajero,Madrid,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22438,,Viajero,Ourense,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22430,,Viajero,Pontevedra,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10105,,Viajero,Sevilla,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22404,,Pernoctaciones,Zaragoza,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10044,,Pernoctaciones,Castellón/Castelló,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22447,,Viajero,Guadalajara,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10072,,Pernoctaciones,Huesca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10076,,Pernoctaciones,Jaén,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10094,,Viajero,Málaga,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11571,,Pernoctaciones,"Palmas, Las",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22414,,Viajero,Teruel,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22410,,Viajero,Toledo,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT38679,,Pernoctaciones,Valladolid,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22406,,Viajero,Zaragoza,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22405,,Pernoctaciones,Zaragoza,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22452,,Pernoctaciones,Ciudad Real,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22445,,Pernoctaciones,Guadalajara,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10088,,Pernoctaciones,"Rioja, La",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22467,,Viajero,Bizkaia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22463,,Viajero,Burgos,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10053,,Viajero,Girona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10057,,Viajero,Granada,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10084,,Pernoctaciones,Lleida,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22437,,Pernoctaciones,Ourense,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22431,,Viajero,Pontevedra,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11573,,Viajero,Santa Cruz de Tenerife,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22417,,Pernoctaciones,Soria,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT38678,,Pernoctaciones,Valladolid,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10054,,Viajero,Girona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11584,,Pernoctaciones,Lugo,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22411,,Viajero,Toledo,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT38675,,Pernoctaciones,Zamora,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22483,,Viajero,Albacete,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10015,,Pernoctaciones,Alicante/Alacant,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22477,,Pernoctaciones,Araba/Álava,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22474,,Viajero,Ávila,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22470,,Viajero,Badajoz,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11579,,Pernoctaciones,"Balears, Illes",,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22465,,Pernoctaciones,Bizkaia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22459,,Viajero,Cáceres,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10033,,Viajero,Cádiz,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10037,,Viajero,Cantabria,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10052,,Pernoctaciones,"Coruña, A",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10064,,Pernoctaciones,Gipuzkoa,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10099,,Pernoctaciones,Murcia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10086,,Viajero,"Rioja, La",,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22413,,Pernoctaciones,Teruel,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22461,,Pernoctaciones,Burgos,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22457,,Pernoctaciones,Cáceres,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10038,,Viajero,Cantabria,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10045,,Viajero,Córdoba,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22450,,Viajero,Cuenca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22446,,Viajero,Guadalajara,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22426,,Viajero,Salamanca,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT11575,,Pernoctaciones,Santa Cruz de Tenerife,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22415,,Viajero,Teruel,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22407,,Viajero,Zaragoza,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10056,,Pernoctaciones,Girona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22436,,Pernoctaciones,Ourense,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22429,,Pernoctaciones,Pontevedra,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22425,,Pernoctaciones,Salamanca,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22422,,Viajero,Segovia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10106,,Viajero,Sevilla,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22409,,Pernoctaciones,Toledo,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT38681,,Viajero,Valladolid,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT38680,,Viajero,Valladolid,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10109,,Viajero,Tarragona,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10023,,Pernoctaciones,Asturias,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11583,,Pernoctaciones,Lugo,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22464,,Pernoctaciones,Bizkaia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22444,,Pernoctaciones,Guadalajara,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10102,,Viajero,Navarra,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10114,,Viajero,Valencia/València,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT38676,,Viajero,Zamora,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10093,,Viajero,Málaga,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT11574,,Viajero,Santa Cruz de Tenerife,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT22423,,Viajero,Segovia,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT10108,,Pernoctaciones,Sevilla,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10112,,Pernoctaciones,Tarragona,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2063,EOT10101,,Viajero,Navarra,,Residentes en España,Total categorías,Dato,,,,
EOAP,2063,EOT22420,,Pernoctaciones,Segovia,,Residentes en el Extranjero,Total categorías,Dato,,,,
EOAP,2043,EOT2365,Cantabria,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2368,Cataluña,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2376,"Rioja, La",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2359,,Estancia media,,,,Total categorías,Dato,,Total Nacional,,
EOAP,2043,EOT2367,Castilla - La Mancha,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2370,Extremadura,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT21298,Melilla,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2362,"Asturias, Principado de",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2360,Andalucía,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2366,Castilla y León,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2371,Galicia,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2375,País Vasco,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT21299,Ceuta,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2363,"Balears, Illes",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2361,Aragón,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2369,Comunitat Valenciana,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2372,"Madrid, Comunidad de",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2373,"Murcia, Región de",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2374,"Navarra, Comunidad Foral de",Estancia media,,,,Total categorías,Dato,,,,
EOAP,2043,EOT2364,Canarias,Estancia media,,,,Total categorías,Dato,,,,
EOAP,2081,EOT22506,,Estancia media,,Alacant/Alicante,,Total categorías,Dato,,,,
EOAP,2081,EOT9684,,Estancia media,,Benidorm,,Total categorías,Dato,,,,
EOAP,2081,EOT9686,,Estancia media,,Dénia,,Total categorías,Dato,,,,
EOAP,2081,EOT9691,,Estancia media,,Calvià,,Total categorías,Dato,,,,
EOAP,2081,EOT22504,,Estancia media,,Córdoba,,Total categorías,Dato,,,,
EOAP,2081,EOT38577,,Estancia media,,Cuenca,,Total categorías,Dato,,,,
EOAP,2081,EOT9698,,Estancia media,,Granada,,Total categorías,Dato,,,,
EOAP,2081,EOT9727,,Estancia media,,"Paso, El",,Total categorías,Dato,,,,
EOAP,2081,EOT9728,,Estancia media,,Puerto de la Cruz,,Total categorías,Dato,,,,
EOAP,2081,EOT9731,,Estancia media,,Santa Cruz de la Palma,,Total categorías,Dato,,,,
EOAP,2081,EOT9732,,Estancia media,,Santiago del Teide,,Total categorías,Dato,,,,
EOAP,2081,EOT9735,,Estancia media,,Sevilla,,Total categorías,Dato,,,,
EOAP,2081,EOT9696,,Estancia media,,Almuñécar,,Total categorías,Dato,,,,
EOAP,2081,EOT9702,,Estancia media,,Madrid,,Total categorías,Dato,,,,
EOAP,2081,EOT22502,,Estancia media,,Mijas,,Total categorías,Dato,,,,
EOAP,2081,EOT38575,,Estancia media,,Zaragoza,,Total categorías,Dato,,,,
EOAP,2081,EOT9733,,Estancia media,,Tazacorte,,Total categorías,Dato,,,,
EOAP,2081,EOT22501,,Estancia media,,Pamplona/Iruña,,Total categorías,Dato,,,,
EOAP,2081,EOT9726,,Estancia media,,"Llanos de Aridane, Los",,Total categorías,Dato,,,,
EOAP,2081,EOT22500,,Estancia media,,Vitoria-Gasteiz,,Total categorías,Dato,,,,
EOAP,2081,EOT9685,,Estancia media,,Calp,,Total categorías,Dato,,,,
EOAP,2081,EOT9689,,Estancia media,,Torrevieja,,Total categorías,Dato,,,,
EOAP,2081,EOT22505,,Estancia media,,Cáceres,,Total categorías,Dato,,,,
EOAP,2081,EOT9697,,Estancia media,,Capileira,,Total categorías,Dato,,,,
EOAP,2081,EOT9700,,Estancia media,,"Iruela, La",,Total categorías,Dato,,,,
EOAP,2081,EOT9704,,Estancia media,,Fuengirola,,Total categorías,Dato,,,,
EOAP,2081,EOT9710,,Estancia media,,San Javier,,Total categorías,Dato,,,,
EOAP,2081,EOT9722,,Estancia media,,Arona,,Total categorías,Dato,,,,
EOAP,2081,EOT9690,,Estancia media,,Roquetas de Mar,,Total categorías,Dato,,,,
EOAP,2081,EOT9716,,Estancia media,,San Bartolomé de Tirajana,,Total categorías,Dato,,,,
EOAP,2081,EOT9734,,Estancia media,,Valle Gran Rey,,Total categorías,Dato,,,,
EOAP,2081,EOT9736,,Estancia media,,Cullera,,Total categorías,Dato,,,,
EOAP,2081,EOT38576,,Estancia media,,Málaga,,Total categorías,Dato,,,,
EOAP,2081,EOT9715,,Estancia media,,Pájara,,Total categorías,Dato,,,,
EOAP,2081,EOT9713,,Estancia media,,Mogán,,Total categorías,Dato,,,,
EOAP,2081,EOT9688,,Estancia media,,Teulada,,Total categorías,Dato,,,,
EOAP,2081,EOT9692,,Estancia media,,Palma,,Total categorías,Dato,,,,
EOAP,2081,EOT9694,,Estancia media,,Castelldefels,,Total categorías,Dato,,,,
EOAP,2081,EOT9695,,Estancia media,,Tarifa,,Total categorías,Dato,,,,
EOAP,2081,EOT22503,,Estancia media,,Ezcaray,,Total categorías,Dato,,,,
EOAP,2081,EOT9705,,Estancia media,,Marbella,,Total categorías,Dato,,,,
EOAP,2081,EOT9709,,Estancia media,,Mazarrón,,Total categorías,Dato,,,,
EOAP,2081,EOT9712,,Estancia media,,Antigua,,Total categorías,Dato,,,,
EOAP,2081,EOT9719,,Estancia media,,Yaiza,,Total categorías,Dato,,,,
EOAP,2081,EOT9723,,Estancia media,,Breña Baja,,Total categorías,Dato,,,,
EOAP,2081,EOT9701,,Estancia media,,Segura de la Sierra,,Total categorías,Dato,,,,
EOAP,2081,EOT9707,,Estancia media,,Torremolinos,,Total categorías,Dato,,,,
EOAP,2081,EOT9708,,Estancia media,,Cartagena,,Total categorías,Dato,,,,
EOAP,2081,EOT9711,,Estancia media,,Cudillero,,Total categorías,Dato,,,,
EOAP,2081,EOT9717,,Estancia media,,Teguise,,Total categorías,Dato,,,,
EOAP,2081,EOT9720,,Estancia media,,Adeje,,Total categorías,Dato,,,,
EOAP,2081,EOT9721,,Estancia media,,Alajeró,,Total categorías,Dato,,,,
EOAP,2081,EOT9737,,Estancia media,,València,,Total categorías,Dato,,,,
EOAP,2081,EOT9729,,Estancia media,,San Miguel de Abona,,Total categorías,Dato,,,,
EOAP,2081,EOT9683,,Estancia media,,"Alfàs del Pi, l'",,Total categorías,Dato,,,,
EOAP,2081,EOT9687,,Estancia media,,Xàbia/Jávea,,Total categorías,Dato,,,,
EOAP,2081,EOT9693,,Estancia media,,Barcelona,,Total categorías,Dato,,,,
EOAP,2081,EOT9699,,Estancia media,,Alpujarra de la Sierra,,Total categorías,Dato,,,,
EOAP,2081,EOT9706,,Estancia media,,Nerja,,Total categorías,Dato,,,,
