FAMILIA,TABLA,COD,COMUNIDADES_Y_CIUDADES_AUTONOMAS,CONCEPTO_TURISTICO,PROVINCIAS,PUNTOS_TURISTICOS,RESIDENCIA_ORIGEN,TIPO_DE_CATEGORIA,TIPO_DE_DATO,TIPO_DE_ESTABLECIMIENTO,TOTALES_TERRITORIALES,TOTAL_NACIONAL,ZONAS_TURISTICAS
EOH,2076,EOT3189,,Grado de ocupación por habitaciones,,Alacant/Alicante,,Total categorías,Dato,,,,
EOH,2076,EOT24662,,Número de habitaciones estimadas,,Benidorm,,Total categorías,Dato,,,,
EOH,2076,EOT3118,,Grado de ocupación por plazas,,Benidorm,,Total categorías,Dato,,,,
EOH,2076,EOT11736,,Personal empleado,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT22331,,Grado de ocupación por habitaciones,,Elx/Elche,,Total categorías,Dato,,,,
EOH,2076,EOT24658,,Número de habitaciones estimadas,,Almería,,Total categorías,Dato,,,,
EOH,2076,EOT2977,,Número de establecimientos abiertos estimados,,Mojácar,,Total categorías,Dato,,,,
EOH,2076,EOT3265,,Personal empleado,,Mojácar,,Total categorías,Dato,,,,
EOH,2076,EOT24656,,Número de habitaciones estimadas,,Níjar,,Total categorías,Dato,,,,
EOH,2076,EOT11760,,Personal empleado,,Níjar,,Total categorías,Dato,,,,
EOH,2076,EOT24646,,Número de habitaciones estimadas,,Burgos,,Total categorías,Dato,,,,
EOH,2076,EOT11880,,Personal empleado,,Peníscola/Peñíscola,,Total categorías,Dato,,,,
EOH,2076,EOT22328,,Personal empleado,,Elx/Elche,,Total categorías,Dato,,,,
EOH,2076,EOT11755,,Número de establecimientos abiertos estimados,,Níjar,,Total categorías,Dato,,,,
EOH,2076,EOT22339,,Número de plazas estimadas,,Badajoz,,Total categorías,Dato,,,,
EOH,2076,EOT24650,,Número de habitaciones estimadas,,Capdepera,,Total categorías,Dato,,,,
EOH,2076,EOT11597,,Grado de ocupación por plazas en fin de semana,,Barcelona,,Total categorías,Dato,,,,
EOH,2076,EOT38672,,Grado de ocupación por plazas en fin de semana,,Sitges,,Total categorías,Dato,,,,
EOH,2076,EOT38671,,Grado de ocupación por habitaciones,,Sitges,,Total categorías,Dato,,,,
EOH,2076,EOT11825,,Grado de ocupación por habitaciones,,Plasencia,,Total categorías,Dato,,,,
EOH,2076,EOT11827,,Número de establecimientos abiertos estimados,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT11602,,Grado de ocupación por plazas en fin de semana,,Cádiz,,Total categorías,Dato,,,,
EOH,2076,EOT3134,,Grado de ocupación por plazas,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT38669,,Grado de ocupación por plazas en fin de semana,,Ciudad Real,,Total categorías,Dato,,,,
EOH,2076,EOT3282,,Personal empleado,,"Coruña, A",,Total categorías,Dato,,,,
EOH,2076,EOT3067,,Número de plazas estimadas,,Santiago de Compostela,,Total categorías,Dato,,,,
EOH,2076,EOT3211,,Grado de ocupación por habitaciones,,Santiago de Compostela,,Total categorías,Dato,,,,
EOH,2076,EOT3004,,Número de establecimientos abiertos estimados,,Madrid,,Total categorías,Dato,,,,
EOH,2076,EOT24653,,Número de habitaciones estimadas,,Badajoz,,Total categorías,Dato,,,,
EOH,2076,EOT3198,,Grado de ocupación por habitaciones,,Palma,,Total categorías,Dato,,,,
EOH,2076,EOT3128,,Grado de ocupación por plazas,,Burgos,,Total categorías,Dato,,,,
EOH,2076,EOT3205,,Grado de ocupación por habitaciones,,Jerez de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT3206,,Grado de ocupación por habitaciones,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT2993,,Número de establecimientos abiertos estimados,,Córdoba,,Total categorías,Dato,,,,
EOH,2076,EOT11608,,Grado de ocupación por plazas en fin de semana,,"Coruña, A",,Total categorías,Dato,,,,
EOH,2076,EOT3283,,Personal empleado,,Santiago de Compostela,,Total categorías,Dato,,,,
EOH,2076,EOT2998,,Número de establecimientos abiertos estimados,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT3070,,Número de plazas estimadas,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT11934,,Personal empleado,,Jaca,,Total categorías,Dato,,,,
EOH,2076,EOT11945,,Grado de ocupación por habitaciones,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT3072,,Número de plazas estimadas,,Lleida,,Total categorías,Dato,,,,
EOH,2076,EOT3003,,Número de establecimientos abiertos estimados,,Ribadeo,,Total categorías,Dato,,,,
EOH,2076,EOT11617,,Grado de ocupación por plazas en fin de semana,,Ribadeo,,Total categorías,Dato,,,,
EOH,2076,EOT11994,,Personal empleado,,Viveiro,,Total categorías,Dato,,,,
EOH,2076,EOT11618,,Grado de ocupación por plazas en fin de semana,,Madrid,,Total categorías,Dato,,,,
EOH,2076,EOT24609,,Número de habitaciones estimadas,,Marbella,,Total categorías,Dato,,,,
EOH,2076,EOT3300,,Personal empleado,,Cartagena,,Total categorías,Dato,,,,
EOH,2076,EOT12068,,Número de plazas estimadas,,Ourense,,Total categorías,Dato,,,,
EOH,2076,EOT3164,,Grado de ocupación por plazas,,"Palmas de Gran Canaria, Las",,Total categorías,Dato,,,,
EOH,2076,EOT38661,,Grado de ocupación por plazas,,Teguise,,Total categorías,Dato,,,,
EOH,2076,EOT3240,,Grado de ocupación por habitaciones,,Salamanca,,Total categorías,Dato,,,,
EOH,2076,EOT3103,,Número de plazas estimadas,,Sevilla,,Total categorías,Dato,,,,
EOH,2076,EOT3176,,Grado de ocupación por plazas,,Soria,,Total categorías,Dato,,,,
EOH,2076,EOT24632,,Número de habitaciones estimadas,,Santiago de Compostela,,Total categorías,Dato,,,,
EOH,2076,EOT3219,,Grado de ocupación por habitaciones,,Ribadeo,,Total categorías,Dato,,,,
EOH,2076,EOT12105,,Grado de ocupación por plazas,,Palencia,,Total categorías,Dato,,,,
EOH,2076,EOT24589,,Número de habitaciones estimadas,,Sanxenxo,,Total categorías,Dato,,,,
EOH,2076,EOT11735,,Grado de ocupación por habitaciones,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT22340,,Número de plazas estimadas,,Elx/Elche,,Total categorías,Dato,,,,
EOH,2076,EOT3199,,Grado de ocupación por habitaciones,,Barcelona,,Total categorías,Dato,,,,
EOH,2076,EOT38653,,Número de plazas estimadas,,Sitges,,Total categorías,Dato,,,,
EOH,2076,EOT3201,,Grado de ocupación por habitaciones,,Cáceres,,Total categorías,Dato,,,,
EOH,2076,EOT3274,,Personal empleado,,Algeciras,,Total categorías,Dato,,,,
EOH,2076,EOT24640,,Número de habitaciones estimadas,,Cádiz,,Total categorías,Dato,,,,
EOH,2076,EOT2990,,Número de establecimientos abiertos estimados,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT3280,,Personal empleado,,Castelló de la Plana,,Total categorías,Dato,,,,
EOH,2076,EOT3104,,Número de plazas estimadas,,Soria,,Total categorías,Dato,,,,
EOH,2076,EOT3051,,Número de plazas estimadas,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT3268,,Personal empleado,,Mérida,,Total categorías,Dato,,,,
EOH,2076,EOT3053,,Número de plazas estimadas,,Calvià,,Total categorías,Dato,,,,
EOH,2076,EOT24648,,Número de habitaciones estimadas,,Sant Llorenç des Cardassar,,Total categorías,Dato,,,,
EOH,2076,EOT24645,,Número de habitaciones estimadas,,Cáceres,,Total categorías,Dato,,,,
EOH,2076,EOT3057,,Número de plazas estimadas,,Cáceres,,Total categorías,Dato,,,,
EOH,2076,EOT11832,,Personal empleado,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT2986,,Número de establecimientos abiertos estimados,,Algeciras,,Total categorías,Dato,,,,
EOH,2076,EOT11600,,Grado de ocupación por plazas en fin de semana,,Algeciras,,Total categorías,Dato,,,,
EOH,2076,EOT11606,,Grado de ocupación por plazas en fin de semana,,Castelló de la Plana,,Total categorías,Dato,,,,
EOH,2076,EOT11876,,Número de plazas estimadas,,Peníscola/Peñíscola,,Total categorías,Dato,,,,
EOH,2076,EOT24630,,Número de habitaciones estimadas,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT11908,,Grado de ocupación por plazas en fin de semana,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT11909,,Grado de ocupación por habitaciones,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT3214,,Grado de ocupación por habitaciones,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT24627,,Número de habitaciones estimadas,,Benasque,,Total categorías,Dato,,,,
EOH,2076,EOT11925,,Grado de ocupación por plazas,,Benasque,,Total categorías,Dato,,,,
EOH,2076,EOT11926,,Grado de ocupación por plazas en fin de semana,,Benasque,,Total categorías,Dato,,,,
EOH,2076,EOT11929,,Número de establecimientos abiertos estimados,,Jaca,,Total categorías,Dato,,,,
EOH,2076,EOT11944,,Grado de ocupación por plazas en fin de semana,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT11946,,Personal empleado,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT3287,,Personal empleado,,León,,Total categorías,Dato,,,,
EOH,2076,EOT24621,,Número de habitaciones estimadas,,Naut Aran,,Total categorías,Dato,,,,
EOH,2076,EOT3145,,Grado de ocupación por plazas,,Logroño,,Total categorías,Dato,,,,
EOH,2076,EOT12007,,Número de establecimientos abiertos estimados,,Estepona,,Total categorías,Dato,,,,
EOH,2076,EOT12012,,Personal empleado,,Estepona,,Total categorías,Dato,,,,
EOH,2076,EOT3078,,Número de plazas estimadas,,Fuengirola,,Total categorías,Dato,,,,
EOH,2076,EOT3079,,Número de plazas estimadas,,Málaga,,Total categorías,Dato,,,,
EOH,2076,EOT3008,,Número de establecimientos abiertos estimados,,Marbella,,Total categorías,Dato,,,,
EOH,2076,EOT3080,,Número de plazas estimadas,,Marbella,,Total categorías,Dato,,,,
EOH,2076,EOT3153,,Grado de ocupación por plazas,,Nerja,,Total categorías,Dato,,,,
EOH,2076,EOT3303,,Personal empleado,,Gijón,,Total categorías,Dato,,,,
EOH,2076,EOT3088,,Número de plazas estimadas,,Llanes,,Total categorías,Dato,,,,
EOH,2076,EOT3232,,Grado de ocupación por habitaciones,,Llanes,,Total categorías,Dato,,,,
EOH,2076,EOT3018,,Número de establecimientos abiertos estimados,,Mogán,,Total categorías,Dato,,,,
EOH,2076,EOT3237,,Grado de ocupación por habitaciones,,San Bartolomé de Tirajana,,Total categorías,Dato,,,,
EOH,2076,EOT3310,,Personal empleado,,Tías,,Total categorías,Dato,,,,
EOH,2076,EOT12140,,Número de plazas estimadas,,"Grove, O",,Total categorías,Dato,,,,
EOH,2076,EOT24588,,Número de habitaciones estimadas,,Vigo,,Total categorías,Dato,,,,
EOH,2076,EOT3311,,Personal empleado,,Vigo,,Total categorías,Dato,,,,
EOH,2076,EOT3026,,Número de establecimientos abiertos estimados,,Arona,,Total categorías,Dato,,,,
EOH,2076,EOT3171,,Grado de ocupación por plazas,,Puerto de la Cruz,,Total categorías,Dato,,,,
EOH,2076,EOT3100,,Número de plazas estimadas,,Santa Cruz de Tenerife,,Total categorías,Dato,,,,
EOH,2076,EOT12228,,Personal empleado,,Salou,,Total categorías,Dato,,,,
EOH,2076,EOT11604,,Grado de ocupación por plazas en fin de semana,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT11905,,Número de establecimientos abiertos estimados,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT22329,,Grado de ocupación por habitaciones,,Ponferrada,,Total categorías,Dato,,,,
EOH,2076,EOT3290,,Personal empleado,,Lugo,,Total categorías,Dato,,,,
EOH,2076,EOT24610,,Número de habitaciones estimadas,,Málaga,,Total categorías,Dato,,,,
EOH,2076,EOT3011,,Número de establecimientos abiertos estimados,,Torremolinos,,Total categorías,Dato,,,,
EOH,2076,EOT3085,,Número de plazas estimadas,,Murcia,,Total categorías,Dato,,,,
EOH,2076,EOT3086,,Número de plazas estimadas,,Pamplona/Iruña,,Total categorías,Dato,,,,
EOH,2076,EOT12067,,Número de establecimientos abiertos estimados,,Ourense,,Total categorías,Dato,,,,
EOH,2076,EOT24601,,Número de habitaciones estimadas,,Cangas de Onís,,Total categorías,Dato,,,,
EOH,2076,EOT24600,,Número de habitaciones estimadas,,Gijón,,Total categorías,Dato,,,,
EOH,2076,EOT12101,,Grado de ocupación por habitaciones,,Villaviciosa,,Total categorías,Dato,,,,
EOH,2076,EOT3019,,Número de establecimientos abiertos estimados,,Pájara,,Total categorías,Dato,,,,
EOH,2076,EOT3235,,Grado de ocupación por habitaciones,,Pájara,,Total categorías,Dato,,,,
EOH,2076,EOT3169,,Grado de ocupación por plazas,,Adeje,,Total categorías,Dato,,,,
EOH,2076,EOT24573,,Número de habitaciones estimadas,,Toledo,,Total categorías,Dato,,,,
EOH,2076,EOT24590,,Número de habitaciones estimadas,,"Grove, O",,Total categorías,Dato,,,,
EOH,2076,EOT3096,,Número de plazas estimadas,,Salamanca,,Total categorías,Dato,,,,
EOH,2076,EOT3316,,Personal empleado,,Santa Cruz de Tenerife,,Total categorías,Dato,,,,
EOH,2076,EOT12223,,Número de establecimientos abiertos estimados,,Salou,,Total categorías,Dato,,,,
EOH,2076,EOT3184,,Grado de ocupación por plazas,,Bilbao,,Total categorías,Dato,,,,
EOH,2076,EOT12271,,Número de establecimientos abiertos estimados,,Benavente,,Total categorías,Dato,,,,
EOH,2076,EOT12275,,Grado de ocupación por habitaciones,,Benavente,,Total categorías,Dato,,,,
EOH,2076,EOT3329,,Personal empleado,,Zamora,,Total categorías,Dato,,,,
EOH,2076,EOT38650,,Número de habitaciones estimadas,,Ciudad Real,,Total categorías,Dato,,,,
EOH,2076,EOT3281,,Personal empleado,,Córdoba,,Total categorías,Dato,,,,
EOH,2076,EOT11942,,Número de plazas estimadas,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT3000,,Número de establecimientos abiertos estimados,,Lleida,,Total categorías,Dato,,,,
EOH,2076,EOT3288,,Personal empleado,,Lleida,,Total categorías,Dato,,,,
EOH,2076,EOT3220,,Grado de ocupación por habitaciones,,Madrid,,Total categorías,Dato,,,,
EOH,2076,EOT38643,,Número de establecimientos abiertos estimados,,Antequera,,Total categorías,Dato,,,,
EOH,2076,EOT38641,,Número de plazas estimadas,,Antequera,,Total categorías,Dato,,,,
EOH,2076,EOT3228,,Grado de ocupación por habitaciones,,Cartagena,,Total categorías,Dato,,,,
EOH,2076,EOT12074,,Número de plazas estimadas,,Cangas de Onís,,Total categorías,Dato,,,,
EOH,2076,EOT3015,,Número de establecimientos abiertos estimados,,Gijón,,Total categorías,Dato,,,,
EOH,2076,EOT11629,,Grado de ocupación por plazas en fin de semana,,Gijón,,Total categorías,Dato,,,,
EOH,2076,EOT3231,,Grado de ocupación por habitaciones,,Gijón,,Total categorías,Dato,,,,
EOH,2076,EOT12139,,Número de establecimientos abiertos estimados,,"Grove, O",,Total categorías,Dato,,,,
EOH,2076,EOT12146,,Número de plazas estimadas,,Sanxenxo,,Total categorías,Dato,,,,
EOH,2076,EOT12147,,Grado de ocupación por plazas,,Sanxenxo,,Total categorías,Dato,,,,
EOH,2076,EOT12211,,Número de establecimientos abiertos estimados,,Cambrils,,Total categorías,Dato,,,,
EOH,2076,EOT12214,,Grado de ocupación por plazas en fin de semana,,Cambrils,,Total categorías,Dato,,,,
EOH,2076,EOT3034,,Número de establecimientos abiertos estimados,,Albarracín,,Total categorías,Dato,,,,
EOH,2076,EOT3270,,Personal empleado,,Palma,,Total categorías,Dato,,,,
EOH,2076,EOT3059,,Número de plazas estimadas,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT38667,,Grado de ocupación por plazas,,Sigüenza,,Total categorías,Dato,,,,
EOH,2076,EOT3001,,Número de establecimientos abiertos estimados,,Logroño,,Total categorías,Dato,,,,
EOH,2076,EOT11615,,Grado de ocupación por plazas en fin de semana,,Logroño,,Total categorías,Dato,,,,
EOH,2076,EOT11616,,Grado de ocupación por plazas en fin de semana,,Lugo,,Total categorías,Dato,,,,
EOH,2076,EOT12104,,Número de plazas estimadas,,Palencia,,Total categorías,Dato,,,,
EOH,2076,EOT3308,,Personal empleado,,"Palmas de Gran Canaria, Las",,Total categorías,Dato,,,,
EOH,2076,EOT3094,,Número de plazas estimadas,,Tías,,Total categorías,Dato,,,,
EOH,2076,EOT12143,,Grado de ocupación por habitaciones,,"Grove, O",,Total categorías,Dato,,,,
EOH,2076,EOT3239,,Grado de ocupación por habitaciones,,Vigo,,Total categorías,Dato,,,,
EOH,2076,EOT24585,,Número de habitaciones estimadas,,Arona,,Total categorías,Dato,,,,
EOH,2076,EOT3099,,Número de plazas estimadas,,Puerto de la Cruz,,Total categorías,Dato,,,,
EOH,2076,EOT3247,,Grado de ocupación por habitaciones,,Sevilla,,Total categorías,Dato,,,,
EOH,2076,EOT11649,,Grado de ocupación por plazas en fin de semana,,Teruel,,Total categorías,Dato,,,,
EOH,2076,EOT3251,,Grado de ocupación por habitaciones,,Teruel,,Total categorías,Dato,,,,
EOH,2076,EOT3036,,Número de establecimientos abiertos estimados,,Toledo,,Total categorías,Dato,,,,
EOH,2076,EOT3180,,Grado de ocupación por plazas,,Toledo,,Total categorías,Dato,,,,
EOH,2076,EOT3030,,Número de establecimientos abiertos estimados,,Segovia,,Total categorías,Dato,,,,
EOH,2076,EOT3248,,Grado de ocupación por habitaciones,,Soria,,Total categorías,Dato,,,,
EOH,2076,EOT12212,,Número de plazas estimadas,,Cambrils,,Total categorías,Dato,,,,
EOH,2076,EOT3040,,Número de establecimientos abiertos estimados,,Bilbao,,Total categorías,Dato,,,,
EOH,2076,EOT3328,,Personal empleado,,Bilbao,,Total categorías,Dato,,,,
EOH,2076,EOT12276,,Personal empleado,,Benavente,,Total categorías,Dato,,,,
EOH,2076,EOT3258,,Grado de ocupación por habitaciones,,Zaragoza,,Total categorías,Dato,,,,
EOH,2076,EOT24569,,Número de habitaciones estimadas,,Bilbao,,Total categorías,Dato,,,,
EOH,2076,EOT3215,,Grado de ocupación por habitaciones,,León,,Total categorías,Dato,,,,
EOH,2076,EOT3305,,Personal empleado,,Oviedo,,Total categorías,Dato,,,,
EOH,2076,EOT11647,,Grado de ocupación por plazas en fin de semana,,Tarragona,,Total categorías,Dato,,,,
EOH,2076,EOT3302,,Personal empleado,,Pamplona/Iruña,,Total categorías,Dato,,,,
EOH,2076,EOT3257,,Grado de ocupación por habitaciones,,Zamora,,Total categorías,Dato,,,,
EOH,2076,EOT24566,,Número de habitaciones estimadas,,Zaragoza,,Total categorías,Dato,,,,
EOH,2076,EOT3044,,Número de plazas estimadas,,Albacete,,Total categorías,Dato,,,,
EOH,2076,EOT3116,,Grado de ocupación por plazas,,Albacete,,Total categorías,Dato,,,,
EOH,2076,EOT24663,,Número de habitaciones estimadas,,Alacant/Alicante,,Total categorías,Dato,,,,
EOH,2076,EOT11587,,Grado de ocupación por plazas en fin de semana,,Alacant/Alicante,,Total categorías,Dato,,,,
EOH,2076,EOT2974,,Número de establecimientos abiertos estimados,,Benidorm,,Total categorías,Dato,,,,
EOH,2076,EOT11731,,Número de establecimientos abiertos estimados,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT11732,,Número de plazas estimadas,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT22337,,Grado de ocupación por plazas,,Elx/Elche,,Total categorías,Dato,,,,
EOH,2076,EOT11589,,Grado de ocupación por plazas en fin de semana,,Torrevieja,,Total categorías,Dato,,,,
EOH,2076,EOT3121,,Grado de ocupación por plazas,,Mojácar,,Total categorías,Dato,,,,
EOH,2076,EOT11591,,Grado de ocupación por plazas en fin de semana,,Mojácar,,Total categorías,Dato,,,,
EOH,2076,EOT3193,,Grado de ocupación por habitaciones,,Mojácar,,Total categorías,Dato,,,,
EOH,2076,EOT11801,,Grado de ocupación por habitaciones,,Sant Llorenç des Cardassar,,Total categorías,Dato,,,,
EOH,2076,EOT11588,,Grado de ocupación por plazas en fin de semana,,Benidorm,,Total categorías,Dato,,,,
EOH,2076,EOT3192,,Grado de ocupación por habitaciones,,Almería,,Total categorías,Dato,,,,
EOH,2076,EOT2979,,Número de establecimientos abiertos estimados,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT24654,,Número de habitaciones estimadas,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT11593,,Grado de ocupación por plazas en fin de semana,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT3195,,Grado de ocupación por habitaciones,,Ávila,,Total categorías,Dato,,,,
EOH,2076,EOT22342,,Número de establecimientos abiertos estimados,,Badajoz,,Total categorías,Dato,,,,
EOH,2076,EOT11595,,Grado de ocupación por plazas en fin de semana,,Calvià,,Total categorías,Dato,,,,
EOH,2076,EOT11786,,Número de plazas estimadas,,Capdepera,,Total categorías,Dato,,,,
EOH,2076,EOT3126,,Grado de ocupación por plazas,,Palma,,Total categorías,Dato,,,,
EOH,2076,EOT3200,,Grado de ocupación por habitaciones,,Burgos,,Total categorías,Dato,,,,
EOH,2076,EOT3272,,Personal empleado,,Burgos,,Total categorías,Dato,,,,
EOH,2076,EOT3129,,Grado de ocupación por plazas,,Cáceres,,Total categorías,Dato,,,,
EOH,2076,EOT11828,,Número de plazas estimadas,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT24635,,Número de habitaciones estimadas,,Peníscola/Peñíscola,,Total categorías,Dato,,,,
EOH,2076,EOT11879,,Grado de ocupación por habitaciones,,Peníscola/Peñíscola,,Total categorías,Dato,,,,
EOH,2076,EOT3066,,Número de plazas estimadas,,"Coruña, A",,Total categorías,Dato,,,,
EOH,2076,EOT11906,,Número de plazas estimadas,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT11611,,Grado de ocupación por plazas en fin de semana,,Granada,,Total categorías,Dato,,,,
EOH,2076,EOT24628,,Número de habitaciones estimadas,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT11612,,Grado de ocupación por plazas en fin de semana,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT11644,,Grado de ocupación por plazas en fin de semana,,Segovia,,Total categorías,Dato,,,,
EOH,2076,EOT11594,,Grado de ocupación por plazas en fin de semana,,Mérida,,Total categorías,Dato,,,,
EOH,2076,EOT2982,,Número de establecimientos abiertos estimados,,Palma,,Total categorías,Dato,,,,
EOH,2076,EOT11824,,Grado de ocupación por plazas en fin de semana,,Plasencia,,Total categorías,Dato,,,,
EOH,2076,EOT3202,,Grado de ocupación por habitaciones,,Algeciras,,Total categorías,Dato,,,,
EOH,2076,EOT38651,,Número de establecimientos abiertos estimados,,Ciudad Real,,Total categorías,Dato,,,,
EOH,2076,EOT3210,,Grado de ocupación por habitaciones,,"Coruña, A",,Total categorías,Dato,,,,
EOH,2076,EOT11928,,Personal empleado,,Benasque,,Total categorías,Dato,,,,
EOH,2076,EOT11933,,Grado de ocupación por habitaciones,,Jaca,,Total categorías,Dato,,,,
EOH,2076,EOT11940,,Personal empleado,,Sallent de Gállego,,Total categorías,Dato,,,,
EOH,2076,EOT3143,,Grado de ocupación por plazas,,León,,Total categorías,Dato,,,,
EOH,2076,EOT11614,,Grado de ocupación por plazas en fin de semana,,Lleida,,Total categorías,Dato,,,,
EOH,2076,EOT3151,,Grado de ocupación por plazas,,Málaga,,Total categorías,Dato,,,,
EOH,2076,EOT3152,,Grado de ocupación por plazas,,Marbella,,Total categorías,Dato,,,,
EOH,2076,EOT3082,,Número de plazas estimadas,,Ronda,,Total categorías,Dato,,,,
EOH,2076,EOT12076,,Grado de ocupación por plazas en fin de semana,,Cangas de Onís,,Total categorías,Dato,,,,
EOH,2076,EOT3089,,Número de plazas estimadas,,Oviedo,,Total categorías,Dato,,,,
EOH,2076,EOT12102,,Personal empleado,,Villaviciosa,,Total categorías,Dato,,,,
EOH,2076,EOT38633,,Número de plazas estimadas,,Yaiza,,Total categorías,Dato,,,,
EOH,2076,EOT11643,,Grado de ocupación por plazas en fin de semana,,Santander,,Total categorías,Dato,,,,
EOH,2076,EOT11937,,Grado de ocupación por plazas,,Sallent de Gállego,,Total categorías,Dato,,,,
EOH,2076,EOT3012,,Número de establecimientos abiertos estimados,,Cartagena,,Total categorías,Dato,,,,
EOH,2076,EOT12148,,Grado de ocupación por plazas en fin de semana,,Sanxenxo,,Total categorías,Dato,,,,
EOH,2076,EOT3039,,Número de establecimientos abiertos estimados,,Valladolid,,Total categorías,Dato,,,,
EOH,2076,EOT12272,,Número de plazas estimadas,,Benavente,,Total categorías,Dato,,,,
EOH,2076,EOT11733,,Grado de ocupación por plazas,,Dénia,,Total categorías,Dato,,,,
EOH,2076,EOT22330,,Grado de ocupación por habitaciones,,Badajoz,,Total categorías,Dato,,,,
EOH,2076,EOT24652,,Número de habitaciones estimadas,,Mérida,,Total categorías,Dato,,,,
EOH,2076,EOT11797,,Número de establecimientos abiertos estimados,,Sant Llorenç des Cardassar,,Total categorías,Dato,,,,
EOH,2076,EOT3275,,Personal empleado,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT3135,,Grado de ocupación por plazas,,Tarifa,,Total categorías,Dato,,,,
EOH,2076,EOT3138,,Grado de ocupación por plazas,,"Coruña, A",,Total categorías,Dato,,,,
EOH,2076,EOT3284,,Personal empleado,,Cuenca,,Total categorías,Dato,,,,
EOH,2076,EOT3286,,Personal empleado,,Donostia/San Sebastián,,Total categorías,Dato,,,,
EOH,2076,EOT11927,,Grado de ocupación por habitaciones,,Benasque,,Total categorías,Dato,,,,
EOH,2076,EOT11965,,Número de establecimientos abiertos estimados,,Vielha e Mijaran,,Total categorías,Dato,,,,
EOH,2076,EOT12009,,Grado de ocupación por plazas,,Estepona,,Total categorías,Dato,,,,
EOH,2076,EOT24611,,Número de habitaciones estimadas,,Fuengirola,,Total categorías,Dato,,,,
EOH,2076,EOT3055,,Número de plazas estimadas,,Barcelona,,Total categorías,Dato,,,,
EOH,2076,EOT3273,,Personal empleado,,Cáceres,,Total categorías,Dato,,,,
EOH,2076,EOT11821,,Número de establecimientos abiertos estimados,,Plasencia,,Total categorías,Dato,,,,
EOH,2076,EOT11831,,Grado de ocupación por habitaciones,,Trujillo,,Total categorías,Dato,,,,
EOH,2076,EOT3131,,Grado de ocupación por plazas,,Arcos de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT3133,,Grado de ocupación por plazas,,Jerez de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT3277,,Personal empleado,,Jerez de la Frontera,,Total categorías,Dato,,,,
EOH,2076,EOT24638,,Número de habitaciones estimadas,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT3062,,Número de plazas estimadas,,"Puerto de Santa María, El",,Total categorías,Dato,,,,
EOH,2076,EOT3064,,Número de plazas estimadas,,Castelló de la Plana,,Total categorías,Dato,,,,
EOH,2076,EOT3136,,Grado de ocupación por plazas,,Castelló de la Plana,,Total categorías,Dato,,,,
EOH,2076,EOT11910,,Personal empleado,,Lloret de Mar,,Total categorías,Dato,,,,
EOH,2076,EOT38665,,Grado de ocupación por habitaciones,,Sigüenza,,Total categorías,Dato,,,,
EOH,2076,EOT24624,,Número de habitaciones estimadas,,Cazorla,,Total categorías,Dato,,,,
EOH,2076,EOT22335,,Grado de ocupación por plazas,,Ponferrada,,Total categorías,Dato,,,,
EOH,2076,EOT11955,,Grado de ocupación por plazas,,Naut Aran,,Total categorías,Dato,,,,
EOH,2076,EOT11956,,Grado de ocupación por plazas en fin de semana,,Naut Aran,,Total categorías,Dato,,,,
