DATAFLOW,LAST UPDATE,freq,indic_to,c_resid,month,unit,geo,TIME_PERIOD,OBS_VALUE
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES53,2023,107096
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES53,2024,136855
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2018,592213
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2019,744154
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2020,912925
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2021,68414
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2022,821173
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2023,1108271
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES61,2024,1596736
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2018,1134954
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2019,1266854
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2020,1266007
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2021,313926
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2022,1377497
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2023,1747353
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,ES70,2024,2303201
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2018,29261
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2019,37511
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2020,49896
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2021,12450
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2022,71667
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2023,70881
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,HR03,2024,74374
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2018,106621
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2019,141518
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2020,178118
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2021,31814
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2022,201800
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2023,285342
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT15,2024,343540
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2018,414336
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2019,461868
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2020,556006
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2021,46289
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2022,450727
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2023,624714
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M02,NR,PT17,2024,664202
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2018,190185
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2019,197830
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2020,108137
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2021,31959
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2022,205931
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2023,276079
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL3,2024,397972
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2018,19767
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2019,4278
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2020,2795
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2021,1078
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2022,12253
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2023,21975
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL62,2024,26377
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2018,15930
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2019,14137
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2020,8919
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2021,2229
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2022,18341
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2023,22659
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,EL65,2024,35574
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2018,2981
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2019,4114
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2020,2576
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2021,1899
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2022,3834
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2023,5731
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES22,2024,7028
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2018,379254
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2019,449961
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2020,185945
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2021,99311
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2022,356996
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2023,503882
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES30,2024,683633
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2018,794813
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2019,834989
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2020,354145
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2021,109213
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2022,618938
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2023,849731
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES51,2024,1140996
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2018,415059
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2019,460303
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2020,237187
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2021,65893
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2022,527555
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2023,643860
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES52,2024,908182
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2018,195521
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2019,153886
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2020,67411
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2021,70217
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2022,193190
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2023,206169
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES53,2024,292795
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2018,709161
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2019,826512
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2020,442036
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2021,106509
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2022,988923
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2023,1198142
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES61,2024,1715178
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2018,1116271
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2019,1169179
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2020,590002
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2021,363754
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2022,1394863
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2023,1588488
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,ES70,2024,2172470
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2018,119187
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2019,77528
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2020,26942
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2021,42726
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2022,131975
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2023,142896
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,HR03,2024,262540
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2018,216853
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2019,176004
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2020,124265
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2021,31951
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2022,272758
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2023,363782
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT15,2024,528072
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2018,638446
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2019,649912
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2020,306007
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2021,47746
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2022,593911
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2023,770781
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M03,NR,PT17,2024,911095
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2018,265362
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2019,373159
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2020,20250
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2021,36841
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2022,366563
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL3,2023,471986
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2018,83339
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2019,109859
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2020,4138
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2021,2807
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2022,137534
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL62,2023,158034
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2018,32873
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2019,49534
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2020,1327
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2021,2467
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2022,56110
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,EL65,2023,74390
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2018,7558
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2019,9247
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2020,270
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2021,941
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2022,10032
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES22,2023,14216
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2018,484396
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2019,534033
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2020,22167
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2021,108246
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2022,442617
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES30,2023,631938
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2018,1165123
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2019,1304245
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2020,49012
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2021,138270
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2022,1064815
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES51,2023,1324834
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2018,570338
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2019,658254
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2020,32571
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2021,89639
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2022,755523
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES52,2023,903664
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2018,434560
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2019,599201
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2020,26428
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2021,142572
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2022,692301
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES53,2023,725448
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2018,1051547
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2019,1339436
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2020,55228
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2021,169251
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2022,1375626
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES61,2023,1804644
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2018,768673
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2019,837265
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2020,42137
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2021,346746
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2022,1108079
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,ES70,2023,1158801
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2018,440100
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2019,630065
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2020,11994
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2021,77204
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2022,613713
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,HR03,2023,821121
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2018,318523
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2019,477269
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2020,30801
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2021,55642
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2022,601716
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT15,2023,673867
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2018,809483
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2019,1002305
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2020,40058
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2021,82595
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2022,826708
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M04,NR,PT17,2023,1008976
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2018,345735
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2019,412983
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2020,20164
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2021,92694
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2022,428718
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL3,2023,603098
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL62,2018,176653
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL62,2019,184923
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL62,2020,8659
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL62,2021,34347
ESTAT:TOUR_CE_OMN12(1.0),03/10/24 11:00:00,A,NGT_SP,FOR,M05,NR,EL62,2022,265909
