DATAFLOW,LAST UPDATE,freq,indic_to,c_resid,unit,cities,TIME_PERIOD,OBS_VALUE
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES024C,2023,434646
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2018,502415
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2019,559435
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2020,156031
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2021,284614
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2022,674624
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES032C,2023,838070
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2018,68404
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2019,74777
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2020,18726
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2021,28585
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2022,54188
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES033C,2023,64815
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2018,987716
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2019,1015964
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2020,237815
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2021,344076
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2022,1039885
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES044C,2023,1317919
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2018,439109
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2019,529068
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2020,138781
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2021,224293
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2022,614642
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES048C,2023,864893
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2018,491448
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2019,595755
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2020,164460
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2021,264287
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2022,662423
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES052C,2023,862765
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2018,95460
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2019,112713
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2020,30027
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2021,55086
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2022,132150
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES060C,2023,161022
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2018,75227
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2019,96782
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2020,29965
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2021,32566
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2022,85843
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES062C,2023,100376
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2018,222084
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2019,266168
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2020,59060
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2021,111660
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2022,267058
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES071C,2023,322927
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2018,1287546
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2019,1412646
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2020,390679
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2021,880063
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2022,1809332
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES080C,2023,2122178
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2018,711721
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2019,869158
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2020,255155
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2021,351399
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2022,911290
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES085C,2023,1237193
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2018,61559
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2019,63675
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2020,16894
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2021,25034
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2022,55866
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES086C,2023,76743
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2018,413217
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2019,361153
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2020,57937
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2021,165364
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2022,310687
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES089C,2023,283791
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2018,296987
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2019,315421
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2020,151169
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2021,243238
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2022,387812
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,NGT_SP,FOR,NR,ES096C,2023,448024
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2018,260631
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2019,273099
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2020,117782
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2021,156480
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2022,244397
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES001C,2023,354064
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2018,88009
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2019,83192
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2020,43728
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2021,52348
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2022,67213
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES002C,2023,90330
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2018,97989
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2019,107954
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2020,60826
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2021,73669
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2022,94016
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES003C,2023,122638
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2018,114887
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2019,136043
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2020,65640
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2021,99876
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2022,150377
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES004C,2023,179433
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2018,86260
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2019,102280
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2020,55825
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2021,82699
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2022,116625
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES006C,2023,136516
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2018,27617
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2019,30072
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2020,20340
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2021,23853
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2022,32075
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES008C,2023,38697
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2018,9568
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2019,9421
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2020,7137
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2021,9127
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2022,11622
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES010C,2023,10453
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2018,29662
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2019,32091
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2020,21398
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2021,30889
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2022,38579
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES021C,2023,48613
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2018,16608
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2019,19229
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2020,14069
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2021,16977
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2022,23138
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES024C,2023,28446
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2018,14599
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2019,16606
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2020,12180
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2021,21399
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2022,22475
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES032C,2023,29225
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2018,14865
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2019,16429
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2020,10723
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2021,14812
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2022,20242
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES033C,2023,24766
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2018,30371
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2019,35340
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2020,22262
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2021,42420
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2022,51870
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES044C,2023,59301
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2018,10829
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2019,14547
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2020,7766
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2021,15193
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2022,18181
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES048C,2023,21281
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2018,18232
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2019,24292
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2020,14955
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2021,24804
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2022,28574
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES052C,2023,32111
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2018,2730
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2019,3645
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2020,2840
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2021,4047
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2022,5175
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES060C,2023,6580
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2018,10899
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2019,14476
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2020,7734
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2021,12716
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2022,21946
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES062C,2023,28213
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2018,28266
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2019,36561
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2020,27863
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2021,35299
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2022,46488
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES071C,2023,50754
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2018,14790
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2019,17373
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2020,15032
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2021,21007
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2022,23216
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES080C,2023,25198
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2018,18497
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2019,25850
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2020,15983
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2021,25960
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2022,29855
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES085C,2023,33212
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2018,7280
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2019,9277
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2020,7529
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2021,9985
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2022,11721
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES086C,2023,16013
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2018,7947
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2019,7392
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2020,4866
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2021,6457
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2022,7299
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES089C,2023,6139
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2018,13808
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2019,14478
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2020,10078
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2021,13382
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2022,17110
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,DOM,NR,ES096C,2023,18953
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2018,498374
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2019,579617
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2020,120884
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2021,169917
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2022,445911
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES001C,2023,616454
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2018,779413
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2019,823368
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2020,149777
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2021,195377
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2022,526540
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES002C,2023,680436
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2018,212489
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2019,249338
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2020,55322
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2021,94244
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2022,213538
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES003C,2023,286912
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2018,248018
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2019,311003
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2020,65074
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2021,91141
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2022,245310
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES004C,2023,332654
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2018,181851
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2019,227857
ESTAT:TOUR_CE_OARC(1.0),17/07/24 11:00:00,A,STY,FOR,NR,ES006C,2020,56702
