"2013","12104 - Segorbe",0
"2013","12105 - Sierra Engarcerán",0
"2013","12106 - Soneja",0
"2013","12107 - Sot de Ferrer",0
"2013","12108 - Suera/Sueras",0
"2013","12109 - Tales",0
"2013","12110 - Teresa",0
"2013","12111 - Tírig",0
"2013","12112 - Todolella",0
"2013","12113 - Toga",0
"2013","12114 - Torás",0
"2013","12115 - Toro, El",0
"2013","12116 - Torralba del Pinar",0
"2013","12117 - Torreblanca",0
"2013","12118 - Torrechiva",0
"2013","12119 - Torre d'en Besora, la",0
"2013","12120 - Torre d'en Doménec, la",0
"2013","12121 - Traiguera",0
"2013","12122 - Useres, les/Useras",0
"2013","12123 - Vallat",0
"2013","12124 - Vall d'Alba",0
"2013","12125 - Vall de Almonacid",0
"2013","12126 - Vall d'Uixó, la",0
"2013","12127 - Vallibona",0
"2013","12128 - Vilafamés",0
"2013","12129 - Vilafranca/Villafranca del Cid",0
"2013","12130 - Villahermosa del Río",0
"2013","12131 - Villamalur",0
"2013","12132 - Vilanova d'Alcolea",0
"2013","12133 - Villanueva de Viver",0
"2013","12134 - Vilar de Canes",0
"2013","12135 - Vila-real",0
"2013","12136 - Vilavella, la",0
"2013","12137 - Villores",0
"2013","12138 - Vinaròs",0
"2013","12139 - Vistabella del Maestrat",1
"2013","12140 - Viver",0
"2013","12141 - Zorita del Maestrazgo",0
"2013","12142 - Zucaina",0
"2013","12901 - Alqueries, les/Alquerías del Niño Perdido",0
"2013","12902 - Sant Joan de Moró",0
"2013","46001 - Ademuz",0
"2013","46002 - Ador",0
"2013","46003 - Atzeneta d'Albaida",0
"2013","46004 - Agullent",0
"2013","46005 - Alaquàs",0
"2013","46006 - Albaida",0
"2013","46007 - Albal",0
"2013","46008 - Albalat de la Ribera",0
"2013","46009 - Albalat dels Sorells",0
"2013","46010 - Albalat dels Tarongers",0
"2013","46011 - Alberic",0
"2013","46012 - Alborache",0
"2013","46013 - Alboraia/Alboraya",0
"2013","46014 - Albuixech",0
"2013","46015 - Alcàsser",0
"2013","46016 - Alcàntera de Xúquer",0
"2013","46017 - Alzira",0
"2013","46018 - Alcublas",0
"2013","46019 - Alcúdia, l'",0
"2013","46020 - Alcúdia de Crespins, l'",0
"2013","46021 - Aldaia",0
"2013","46022 - Alfafar",0
"2013","46023 - Alfauir",0
"2013","46024 - Alfara de la Baronia",1
"2013","46025 - Alfara del Patriarca",0
"2013","46026 - Alfarb",0
"2013","46027 - Alfarrasí",0
"2013","46028 - Algar de Palància",0
"2013","46029 - Algemesí",0
"2013","46030 - Algímia d'Alfara",0
"2013","46031 - Alginet",0
"2013","46032 - Almàssera",0
"2013","46033 - Almiserà",0
"2013","46034 - Almoines",0
"2013","46035 - Almussafes",0
"2013","46036 - Alpuente",0
"2013","46037 - Alqueria de la Comtessa, l'",0
"2013","46038 - Andilla",0
"2013","46039 - Anna",0
"2013","46040 - Antella",0
"2013","46041 - Aras de los Olmos",0
"2013","46042 - Aielo de Malferit",0
"2013","46043 - Aielo de Rugat",0
"2013","46044 - Ayora",0
"2013","46045 - Barxeta",0
"2013","46046 - Barx",1
"2013","46047 - Bèlgida",0
"2013","46048 - Bellreguard",0
"2013","46049 - Bellús",0
"2013","46050 - Benagéber",1
"2013","46051 - Benaguasil",0
"2013","46052 - Benavites",0
"2013","46053 - Beneixida",0
"2013","46054 - Benetússer",0
"2013","46055 - Beniarjó",0
"2013","46056 - Beniatjar",0
"2013","46057 - Benicolet",0
"2013","46058 - Benifairó de les Valls",0
"2013","46059 - Benifairó de la Valldigna",0
"2013","46060 - Benifaió",0
"2013","46061 - Beniflá",0
"2013","46062 - Benigànim",0
"2013","46063 - Benimodo",0
"2013","46064 - Benimuslem",0
"2013","46065 - Beniparrell",0
"2013","46066 - Benirredrà",0
"2013","46067 - Benissanó",0
"2013","46068 - Benissoda",0
"2013","46069 - Benissuera",0
"2013","46070 - Bétera",0
"2013","46071 - Bicorp",0
"2013","46072 - Bocairent",1
"2013","46073 - Bolbaite",0
"2013","46074 - Bonrepòs i Mirambell",0
"2013","46075 - Bufali",0
"2013","46076 - Bugarra",0
"2013","46077 - Buñol",0
"2013","46078 - Burjassot",0
"2013","46079 - Calles",0
"2013","46080 - Camporrobles",0
"2013","46081 - Canals",0
"2013","46082 - Canet d'En Berenguer",0
"2013","46083 - Carcaixent",0
